"","country","alpha","out_deg","in_deg","clustering","year","n_nodes","n_edges","density","reciprocity","transitivity","avg_path_length"
"704","TCD",0.5,1.48562784665852,4.56164432501286,0.991921073883543,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"705","TGO",0.5,4.31024756838893,7.29636637204592,0.924270879533807,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"706","THA",0.5,26.0315479905304,31.2262729442873,0.844750368155565,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"707","TJK",0.5,1.06557438524302,5.31142136533387,0.893699731903485,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"708","TKM",0.5,1.7991810934715,5.94387499172295,0.8884959143882,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"709","TON",0.5,2.32381762137371,4.38562943585682,0.917495016340977,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"710","TTO",0.5,6.7936504665239,10.9128252222182,0.878054418083131,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"711","TUN",0.5,9.38727093427443,12.2429191059201,0.92302828512989,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"712","TUR",0.5,17.4705457763909,19.7463809299941,0.886673526709615,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"713","TUV",0.5,1.03464101615138,2.28635642126553,0.949969951923077,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"714","TZA",0.5,7.62806068398412,10.1152031001514,0.71460988946405,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"715","UGA",0.5,3.87238455674652,9.61877937675418,0.911366600757677,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"716","UKR",0.5,11.7846788321329,14.2198675220154,0.863807594013593,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"717","URY",0.5,8.87923120604566,13.4448452189997,0.927750188528029,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"718","USA",0.5,110.888212290307,82.6475943033217,0.689725581129234,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"719","UZB",0.5,3.34948374355071,7.93324251395586,0.909269736937655,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"720","VCT",0.5,3.12247448713916,5.16742358486187,0.955373947871651,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"721","VEN",0.5,8.96166397130151,20.9597237907898,0.911936321967632,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"722","VNM",0.5,8.18844909413397,12.0693222572694,0.958668564322728,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"723","VUT",0.5,2.09,6.02681259397224,0.789890505353699,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"724","WSM",0.5,2.72385380782366,4.57775281206132,0.889911002142899,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"725","YEM",0.5,4.65931782927508,7.48599572988778,0.904598496364823,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"726","ZMB",0.5,4.80694933585524,8.6131711238179,0.85715905870208,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"727","ZWE",0.5,5.43497157056371,10.8482561695591,0.869558732393016,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"728","MHL",0.5,0,2.12569805089977,1,"1998",182,7887,0.239420800194281,0.624064916951946,0.558079484832223,0.00145409786026051
"729","ABW",0.5,2.59679894140974,5.35726768554406,0.97377173910483,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"730","AFG",0.5,4.32569178620054,5.11324395184276,0.920695206732528,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"731","AGO",0.5,5.89987880093833,7.45093342922169,0.797228295491188,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"732","ALB",0.5,4.63148512902376,7.22567546301545,0.94365057323452,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"733","AND",0.5,6.43850042763096,10.4837468382654,0.955036238700987,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"734","ARE",0.5,17.6906059136902,21.8495494838791,0.761142229514413,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"735","ARG",0.5,17.2690575210254,25.7906723628181,0.881499813708234,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"736","ARM",0.5,3.31227766016838,7.89690598615074,0.95827584883944,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"737","ATG",0.5,4.02905954403794,6.88946279000496,0.926538319942829,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"738","AUS",0.5,26.5449198756284,41.9787873692458,0.834914194818983,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"739","AUT",0.5,47.6300822291494,41.2014096100115,0.909736606234397,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"740","AZE",0.5,7.43146000780538,8.35283809349622,0.887764253725087,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"741","BDI",0.5,1.83693169238589,5.47756250598961,0.924582408288403,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"742","BEL",0.5,42.0367237860234,46.432262713287,0.849021046441807,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"743","BEN",0.5,3.25697958266204,7.25594004750947,0.905767331636503,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"744","BFA",0.5,3.79951181176272,8.52556810256095,0.931411409176626,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"745","BGD",0.5,7.00631661016294,11.1672676145788,0.90290025185921,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"746","BGR",0.5,8.90698782997912,12.7339893818188,0.930692691074799,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"747","BHR",0.5,6.84055577756367,10.6454069116152,0.954597291725581,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"748","BHS",0.5,4.27194033011646,10.0206163792859,0.826266122170145,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"749","BIH",0.5,6.19124035851934,12.8144970514045,0.763658638595119,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"750","BLR",0.5,9.09448918104838,9.72335013336222,0.862604003164652,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"751","BLZ",0.5,4.3745807943668,5.88793957657485,0.90577839726051,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"752","BMU",0.5,3.01198418720019,8.94535392412797,0.974344576764043,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"753","BOL",0.5,5.01665409060206,11.7263980901594,0.872423088060471,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"754","BRA",0.5,17.1356218069904,25.8615097425141,0.834759378861841,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"755","BRB",0.5,6.36148499326321,10.0362363082023,0.918551998968106,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"756","BRN",0.5,3.59176112019935,9.38566671699958,0.963113731124487,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"757","BTN",0.5,1.53586881297906,3.6309993259787,0.93233184725722,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"758","CAF",0.5,2.38029002851835,5.13523209992806,0.91190953511628,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"759","CAN",0.5,44.5974676481135,67.6416117408667,0.915710328636452,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"760","CHE",0.5,35.8709990221123,48.688217018451,0.856866422802388,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"761","CHL",0.5,16.2511646889942,19.3711245509899,0.909232523353183,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"762","CHN",0.5,41.0698074896814,34.9917938958601,0.790965273074883,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"763","CIV",0.5,5.58154965394195,12.7419245731632,0.919491733797088,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"764","CMR",0.5,5.62847174913098,9.61616586838159,0.939621238823551,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"765","COG",0.5,3.13928388277184,7.47303625812732,0.825020274959102,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"766","COL",0.5,18.0399575227152,19.0182557234857,0.832949910548592,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"767","COM",0.5,1.86471579918309,5.64171001762394,0.983252235723719,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"768","CPV",0.5,1.95610437259296,5.99283658275279,0.913020264291046,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"769","CRI",0.5,11.4322821115364,14.2587136874645,0.825020211541728,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"770","CUB",0.5,6.28558312587711,10.288920795641,0.880253448503593,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"771","CYP",0.5,10.2145583083414,14.609702357731,0.848800574341941,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"772","CZE",0.5,21.348411218283,23.1239026747694,0.84802215017071,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"773","DEU",0.5,82.9417465187442,75.8833143518936,0.735772425414317,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"774","DJI",0.5,2.25079872407969,5.7513153794745,0.88364141686863,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"775","DMA",0.5,4.449004179164,5.99467800339257,0.871856589846794,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"776","DNK",0.5,31.6896428279187,32.2351177512304,0.823521137411771,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"777","DOM",0.5,7.11177692785024,10.7517674556107,0.933013554113583,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"778","DZA",0.5,4.95645177609747,13.2835616084731,0.913453819310016,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"779","ECU",0.5,9.00453884917632,13.5928905761094,0.907442253009088,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"780","EGY",0.5,11.8479747082103,15.5637791451168,0.85947723419142,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"781","ERI",0.5,2.91617676862011,6.99759711306719,0.901527761754866,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"782","ESP",0.5,44.5101686327082,40.8345940998047,0.781828446751387,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"783","EST",0.5,7.47205244186715,12.7734269727742,0.937182818586102,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"784","ETH",0.5,4.59785500644764,9.04359976512036,0.905843012334857,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"785","FIN",0.5,29.2748236796807,26.2466207229328,0.809450526074318,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"786","FJI",0.5,4.5428627819256,8.54227467704603,0.833137883908267,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"787","FRA",0.5,65.6087103054238,64.5004822094337,0.748880249977919,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"788","GAB",0.5,5.04082612923158,9.5130345816775,0.975035343110837,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"789","GBR",0.5,78.62006914614,75.0127136214656,0.72624123078379,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"790","GEO",0.5,4.85619324239301,6.37092899720921,0.941613312735673,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"791","GHA",0.5,5.9782518778655,10.9440590969092,0.888770604395605,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"792","GIN",0.5,3.12792670738363,7.31559872301549,0.905134630641919,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"793","GMB",0.5,2.89615099157557,6.5523987765819,0.92256512280038,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"794","GNQ",0.5,1.4805460581802,3.71763500472037,0.95324078697693,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"795","GRC",0.5,16.8996934270534,25.0799375037436,0.886402239276123,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"796","GRD",0.5,3.52781191117483,6.59084883002754,0.936183769205846,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"797","GRL",0.5,2.67731620695799,7.00565052042538,0.979644128275196,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"798","GTM",0.5,7.69814989139251,12.948215638257,0.86065719584206,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"799","GUY",0.5,3.36746050545521,6.97476926951454,0.928263771057097,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"800","HKG",0.5,44.741263064872,35.1623556277342,0.803087112790066,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"801","HND",0.5,5.22101128293633,10.1953407970307,0.915908288647495,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"802","HRV",0.5,12.6804851515947,13.6420232906506,0.877997156900732,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"803","HTI",0.5,2.68422363466929,6.46780626845318,0.960086038724414,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"804","HUN",0.5,17.1566195483632,30.4160852056985,0.892995652383482,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"805","IDN",0.5,16.5069283036164,13.3987521376057,0.822932498548097,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"806","IND",0.5,25.3868481281307,26.4379199724577,0.792646995127746,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"807","IRL",0.5,74.4229164650291,36.1297110272913,0.852261880873637,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"808","IRN",0.5,9.91543667376973,13.4243178912025,0.810561222442454,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"809","IRQ",0.5,2.06190175896155,4.81479033528026,0.934482467093284,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"810","ISL",0.5,7.51476175595332,12.2754735619494,0.967039945005863,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"811","ISR",0.5,21.1314814287828,23.1548045186997,0.893296680481993,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"812","ITA",0.5,44.1566528218683,49.0583816951056,0.826911323351958,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"813","JAM",0.5,7.70617939536499,11.2617454410255,0.918191541554781,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"814","JOR",0.5,12.286773950194,10.6823972069775,0.809687264935382,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"815","JPN",0.5,70.629645741192,55.637784610875,0.787027310367738,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"816","KAZ",0.5,4.468886022825,11.5754445677427,0.895556120562724,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"817","KEN",0.5,8.6617673959378,11.3695964096153,0.810032215595216,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"818","KGZ",0.5,4.17572668706993,7.65834690825445,0.835831772483639,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"819","KHM",0.5,4.22340913175896,6.01872295320906,0.998146707100761,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"820","KIR",0.5,2.12124355652982,4.11828902519576,0.89551798238364,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"821","KNA",0.5,2.95250854406815,4.99297532698451,0.956197507182359,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"822","KOR",0.5,40.927006192585,30.6712928233802,0.814906890791391,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"823","KWT",0.5,10.3294470902388,14.761250541387,0.818282657942209,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"824","LAO",0.5,1.01,5.10417646913509,0.968321091162415,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"825","LBN",0.5,13.8549617979199,14.2613782249465,0.764994042318801,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"826","LBR",0.5,2.54428867764824,4.83661806419179,0.902796953106403,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"827","LBY",0.5,4.46893795493347,10.7480346260499,0.911408153654254,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"828","LCA",0.5,3.58551138355037,7.76456564996471,0.938888480543864,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"829","LKA",0.5,8.03331114753207,9.96678520349221,0.915011015768815,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"830","LTU",0.5,8.31878659001552,10.761311934171,0.928961737306683,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"831","LUX",0.5,25.6731272205098,21.9200795811296,0.938448501974973,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"832","LVA",0.5,7.72101582978128,11.8816408874304,0.937923124455195,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"833","MAC",0.5,7.51051160292582,7.37914502182761,0.963923974841211,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"834","MAR",0.5,10.3879431048904,16.0416475269696,0.925191155883668,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"835","MDA",0.5,3.06455914289203,6.5061797745439,0.966368261747113,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"836","MDG",0.5,2.78503519383643,7.76684488640628,0.981583906527313,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"837","MDV",0.5,2.79705268672283,7.0950731688148,0.970602086700553,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"838","MEX",0.5,34.8214344747069,40.5482502872594,0.906228948040867,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"839","MHL",0.5,1.81142334690081,2.16966044998334,1,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"840","MKD",0.5,4.70943828779864,8.67308677637477,0.95668612053375,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"841","MLI",0.5,3.54023158810538,7.76340142130671,0.947276293171702,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"842","MLT",0.5,10.0552015756643,12.4614666839342,0.95200838734169,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"843","MMR",0.5,2.73794675563752,7.49878899305322,0.990186113281318,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"844","MNG",0.5,2.84724572786069,5.60326843139755,0.993526026409669,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"845","MOZ",0.5,3.50424142074834,8.39857802206177,0.854532664946014,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"846","MRT",0.5,2.88616761666802,5.1742521941328,0.933516827166285,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"847","MUS",0.5,8.8733760876237,10.3905964913052,0.814525334526673,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"848","MWI",0.5,2.77420363685124,8.79330524662693,0.93273408506138,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"849","MYS",0.5,31.5466617960758,32.9981588496296,0.831374266978919,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"850","NCL",0.5,4.10427953705601,10.7263406326645,0.899038389513205,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"851","NER",0.5,4.57043101054456,7.423641286251,0.898796427056274,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"852","NGA",0.5,6.77307715191041,14.3587179407235,0.860274120831731,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"853","NIC",0.5,3.9346332293785,9.14199402686356,0.92385189244867,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"854","NLD",0.5,63.4365324246184,55.6313455403765,0.830804765429533,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"855","NOR",0.5,21.9948179918346,31.3879477492968,0.855176738994264,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"856","NPL",0.5,5.11174290329135,8.15830744623725,0.978265884183348,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"857","NRU",0.5,1.7886193500638,1.93029308358487,0.969411764705882,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"858","NZL",0.5,14.1609195991063,24.0335344759887,0.903831004217539,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"859","OMN",0.5,7.37703156680527,11.3805573885258,0.889216695168645,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"860","PAK",0.5,11.6727114114799,15.4875725564397,0.790182769167997,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"861","PAN",0.5,10.7205836752032,16.0412684785173,0.871094560520952,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"862","PER",0.5,8.22859657244038,15.6655560378386,0.916459188888837,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"863","PHL",0.5,17.408103549099,25.5981357595219,0.889865491939375,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"864","PLW",0.5,1.47504118767608,1.91177281512499,0.851736111111111,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"865","PNG",0.5,3.49151921283147,9.81677894837556,0.824162239289042,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"866","POL",0.5,17.1506137980856,25.3288336924472,0.917781663138751,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"867","PRK",0.5,9.07705883876465,5.16401868634848,0.646007972505809,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"868","PRT",0.5,16.4498849342506,26.4137947829814,0.901107392731135,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"869","PRY",0.5,4.80622577482985,10.6497794912763,0.946422009651561,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"870","PYF",0.5,3.96976949032858,9.61747149263128,0.938204436031466,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"871","QAT",0.5,5.47273624334354,11.8733780672103,0.943919215800448,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"872","RUS",0.5,24.1996440023784,22.6599301022484,0.764919247226857,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"873","RWA",0.5,2.07416198487096,6.61178618310999,0.959536470563459,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"874","SAU",0.5,14.6388341395008,18.8569386774226,0.850424561812448,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"875","SEN",0.5,6.08151242147665,9.74002399619097,0.951345753336634,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"876","SGP",0.5,58.6288465878232,50.400213843933,0.78499334220386,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"877","SLB",0.5,2.31544051683173,5.38924147930793,0.915860809438816,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"878","SLE",0.5,3.92928974912227,6.22225201983879,0.895678370213793,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"879","SLV",0.5,5.3522352076537,12.2932736409755,0.878852573227555,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"880","STP",0.5,1.9274990104258,2.51337646997703,0.918207769641306,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"881","SUR",0.5,2.87466177390978,5.82258182538095,0.927656802376724,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"882","SVK",0.5,16.5560187253208,15.1107456224663,0.894830968433472,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"883","SVN",0.5,14.6244912435086,15.5260361036493,0.909401472794763,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
"884","SWE",0.5,33.9689198822163,37.6593722513325,0.801594463073574,"1999",184,8376,0.248752672843906,0.626074498567335,0.564657768396418,0.0013177985948476
