iso_o,iso_d,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
MUS,BOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0016
MUS,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0
MUS,BRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,BWA,0.0,0.0,0.0,0.0,0.0,0.0484,0.1027,0.0456,0.0874,0.0922,0.2451,0.1075,0.0931,0.0749,0.0193,0.005,0.0254,0.0595,0.0642,0.0796,0.0078,0.0068,0.0005,0.0014,0.0001,0.0,0.0,0.3567,0.118,0.1319
MUS,CAF,0.0,0.0,0.0,0.0,0.0004,0.0,0.0029,0.0006,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0325,0.0,0.0,0.0,0.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,CAN,0.0006,0.0019,0.0014,0.0042,0.0,0.0012,0.0001,0.0017,0.0002,0.0,0.0004,0.0005,0.0005,0.0411,0.3807,0.0002,0.0224,0.004,0.0001,0.0059,0.0053,0.0016,0.0001,0.0002,0.0,0.0,0.0002,0.0001,0.0004,0.0002
MUS,CHE,0.0004,0.0027,0.0009,0.0884,0.0018,0.001,0.0013,0.0042,0.0038,0.004,0.0036,0.0038,0.0032,0.0003,0.0041,0.0042,0.0002,0.0033,0.0003,0.0006,0.0027,0.0009,0.0006,0.0007,0.0008,0.0003,0.0002,0.0006,0.0003,0.0002
MUS,CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
MUS,CHN,0.0,0.0,0.0,0.0,0.0,0.0003,0.0023,0.0001,0.0001,0.0001,0.0,0.0,0.002,0.005,0.0002,0.0,0.0,0.0005,0.0001,0.0003,0.0035,0.008,0.0,0.0007,0.0004,0.0,0.0102,0.0044,0.0042,0.0023
MUS,CIV,0.0013,0.0106,0.0379,0.0524,0.2315,0.3053,0.3819,0.1527,0.1799,0.0555,0.0332,0.1889,0.5193,0.6745,0.8086,0.2044,0.5827,0.0154,0.0236,0.1948,0.0012,0.0013,0.0,0.0009,0.0001,0.0,0.0039,0.0016,0.0,0.0012
MUS,CMR,0.0,0.0,0.0,0.0011,0.0028,0.0007,0.0018,0.0022,0.0041,0.1347,0.3646,1.0548,0.9317,0.0028,0.6648,0.5738,0.0034,0.0006,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0003,0.0001,0.0
MUS,COG,0.0,0.0,0.0,0.1184,0.0021,0.0,0.0012,0.007,0.0052,0.0049,0.0057,0.1376,0.2656,0.0478,0.0206,0.0411,0.0225,0.0013,0.009,0.0,0.0,0.0,0.0,0.0,0.2383,0.0271,0.0,0.0005,0.0,0.0003
MUS,COM,0.0008,0.0002,0.0049,0.0018,0.0011,0.0134,0.0245,0.0115,0.0123,0.0647,0.0523,0.0075,0.0086,0.0161,0.0342,0.0045,0.0101,0.0056,0.0009,0.0066,0.0015,0.0011,0.0009,0.001,0.0071,0.0,0.0001,0.0001,0.0016,0.0001
MUS,CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0081,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
MUS,CRI,0.0,0.0,0.0039,0.0,0.002,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0062,0.2936,0.0053,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191,0.0007,0.0007,0.0,0.0006,0.0001,0.0007
MUS,CYP,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0
MUS,CZE,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0031,0.0007,0.0007,0.0011,0.0001,0.0001,0.0,0.0,0.0,0.0001
MUS,DEU,0.0022,0.003,0.0074,0.0022,0.0006,0.001,0.0659,0.0018,0.0013,0.0023,0.0029,0.0054,0.0072,0.0033,0.0122,0.0045,0.0035,0.0004,0.0003,0.002,0.002,0.0001,0.0006,0.0069,0.0047,0.0,0.0028,0.0127,0.0123,0.0051
MUS,DJI,0.0,0.0,0.0,0.0,0.0,0.0014,0.0072,0.0023,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0056,0.0017,0.006,0.0011,0.002,0.0015,0.0,0.0,0.0,0.0,0.0,0.0001,0.0036,0.0012
MUS,DNK,0.0,0.0,0.0018,0.0018,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.001,0.0,0.0,0.0025,0.0,0.0,0.0009,0.0,0.0,0.0034,0.0003,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0
MUS,DOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187,0.157,0.006,0.0047,0.0037,0.0032,0.0058,0.0072,0.0,0.0
MUS,ECU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001
MUS,EGY,0.0,0.0,0.0287,0.0368,0.0012,0.0012,0.0039,0.005,0.0055,0.0011,0.0,0.0,0.0,0.0003,0.0014,0.0078,0.0,0.0017,0.0,0.0041,0.0061,0.0001,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0007
MUS,ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,ESP,0.0008,0.0,0.0,0.0,0.0003,0.0,0.0034,0.0007,0.0004,0.0002,0.0001,0.0001,0.0,0.0016,0.0003,0.0008,0.0001,0.0,0.0014,0.1459,0.0003,0.0001,0.0689,0.1153,0.0006,0.2612,0.124,0.0621,0.0002,0.0001
MUS,EST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,ETH,0.0,0.0003,0.0,0.0,0.0012,0.0004,0.0028,0.0134,0.0073,0.0196,0.0347,0.0002,0.0,0.0051,0.0005,0.0,0.0001,0.0002,0.0036,0.0656,0.186,0.032,0.0001,0.0005,0.0001,0.0,0.0,0.0,0.0,0.0
MUS,FIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
MUS,FJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0003
MUS,FRA,0.209,0.4992,0.8525,0.5796,0.6103,0.7187,1.5969,0.9718,0.8364,2.6291,2.7978,1.9693,1.943,2.1018,2.0971,1.5025,2.164,1.3491,1.3374,1.4532,3.0565,4.4363,2.8058,1.1221,0.9924,0.4627,0.4496,0.4421,0.346,0.3716
MUS,GAB,0.0,0.0,0.0,0.0,0.0003,0.0005,0.0,0.0001,0.0001,0.0138,0.0013,0.0,0.0,0.0721,0.0,0.087,0.0153,0.0036,0.1156,0.0,0.0,0.0,0.0005,0.0021,0.0003,0.0,0.0085,0.0,0.0,0.0
MUS,GBR,0.3485,0.0321,0.2604,0.0768,0.0992,0.0619,0.1046,0.061,0.0248,0.019,0.0712,0.2008,0.07,0.105,0.0362,0.0435,0.04,0.0525,0.0404,0.0192,0.7787,1.1557,0.6818,0.0213,0.0209,0.0032,0.0011,0.0154,0.0141,0.0012
MUS,GHA,0.0,0.0,0.0,0.0,0.0,0.0003,0.0049,0.0164,0.0154,0.014,0.4047,0.0608,0.2244,0.2946,0.0125,0.019,0.0265,0.0013,0.0094,0.0542,0.0007,0.0237,0.0001,0.0086,0.1072,0.0,0.001,0.0014,0.0016,0.0001
MUS,GIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0629,0.0811,0.0312,0.4827,1.8898,0.1084,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,GMB,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,GNQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
MUS,GRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,GTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,GUY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,HKG,0.0006,0.0024,0.0307,0.0072,0.0019,0.0038,0.0093,0.0003,0.0002,0.0031,0.0021,0.0002,0.008,0.0297,0.0172,0.025,0.0101,0.0013,0.0143,0.0003,0.3338,0.2668,0.0358,0.0013,0.0007,0.0,0.0049,0.0003,0.0022,0.0
MUS,HRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,HTI,0.0,0.0028,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,HUN,0.0,0.0107,0.0,0.0,0.0,0.0,0.0002,0.0016,0.0,0.0,0.0007,0.0,0.0064,0.0,0.0,0.0,0.0,0.1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0
MUS,IDN,0.0,0.0,0.0006,0.0049,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0014,0.0001,0.0,0.0,0.0128,0.0,0.0,0.0003
MUS,IND,0.0005,0.0006,0.0066,0.0076,0.0096,0.0023,0.0108,0.0535,0.1235,0.0077,0.5277,0.1161,0.0222,0.016,0.0121,0.3994,0.0814,0.0483,0.0099,0.0126,0.3961,0.2064,0.0411,0.0006,0.0011,0.0075,0.0001,0.0007,0.0026,0.0
MUS,IRL,0.012,0.0003,0.0,0.0015,0.0,0.0001,0.0003,0.0006,0.0001,0.0003,0.0008,0.0001,0.0012,0.0062,0.0011,0.0,0.0852,0.1841,0.0,0.0006,0.0001,0.0005,0.0,0.0004,0.0001,0.0003,0.0002,0.0002,0.0001,0.0009
MUS,ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,ISR,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0
MUS,ITA,0.0015,0.0008,0.0009,0.0005,0.0004,0.0013,0.0,0.0003,0.0004,0.0013,0.002,0.0016,0.0003,0.0003,0.0001,0.0006,0.0071,0.0001,0.0004,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0011
MUS,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0
MUS,JOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0064,0.0,0.0
MUS,JPN,0.0,0.0,0.0008,0.0004,0.0001,0.0,0.0098,0.0065,0.0,0.0003,0.0009,0.0,0.0065,0.0005,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0019,0.0
MUS,KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,KEN,0.4302,0.7616,0.8771,0.8469,0.4846,0.76,2.2646,0.6113,1.2473,5.7159,4.1153,2.1071,0.8302,0.4708,0.1413,0.133,0.1637,0.1467,0.0208,0.0968,0.0032,0.0007,0.0033,0.0114,0.0131,0.1917,0.0021,0.0113,0.0162,0.0131
MUS,KGZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,KOR,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0004,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0
MUS,KWT,0.0019,0.004,0.0024,0.002,0.0021,0.0004,0.0049,0.0,0.0002,0.0044,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,LBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,LBR,0.0,0.0,0.0,0.0079,0.0125,0.0,0.002,0.0065,0.0069,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0069,0.0,0.0,0.0001,0.0048,0.0,0.0121,0.0,0.0,0.0012
MUS,LBY,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,LKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0018,0.0003,0.0002,0.0,0.0008,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0012
MUS,LSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0024,0.0,0.0,0.0,0.0,0.0012,0.0,0.0839,0.0033,0.0225,0.2023,0.0436,0.092,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.0028
MUS,LUX,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0133,0.0,0.0,0.0,0.0,0.0007,0.0,0.0003,0.0,0.0001,0.0203,0.0004,0.0001,0.0012,0.0,0.0,0.0001,0.0001,0.0005,0.0003,0.0001,0.0,0.0
MUS,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0002
MUS,MAR,0.0001,0.0,0.0,0.0005,0.0,0.0044,0.0013,0.0015,0.0016,0.0003,0.0,0.0,0.0,0.0314,0.0004,0.0,0.0246,0.0,0.0055,0.0159,0.2274,0.0409,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
MUS,MDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,MDG,0.0271,0.0455,0.1575,0.055,0.1585,0.2304,0.1642,0.2008,0.6906,0.286,0.4891,3.4064,0.7743,1.4257,0.2161,0.2978,0.1972,0.1375,0.155,0.2188,0.8953,1.6348,1.3866,0.1995,0.3473,0.1194,0.3711,0.0758,0.1778,0.1
MUS,MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0009,0.0035,0.0236,0.0047,0.0072,0.0042,0.0133,0.0054,0.0099,0.0073,0.0134,0.0121,0.0081,0.0101,0.0007,0.0021,0.0033,0.0028,0.0017
MUS,MEX,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0021,0.0003,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0017,0.0018,0.0012,0.0,0.0007,0.0052,0.0,0.0,0.0512
MUS,MLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0046,0.0102,0.0,0.032,0.0666,0.0002,0.1365,0.0842,0.006,0.0009,0.0,0.0183,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0
MUS,MLT,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0006,0.0,0.0001,0.0001,0.0,0.0001,0.0
MUS,MMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,MOZ,0.0,0.0,0.0005,0.0004,0.0,0.0003,0.0735,0.0146,0.0229,0.0169,0.0005,0.0048,0.0179,0.2389,0.0771,0.0,0.0,0.0001,0.054,0.1519,0.0536,0.0336,0.1474,0.0543,0.1878,0.0465,0.0077,0.0485,0.0034,0.0051
MUS,MRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,MWI,0.0,0.0,0.0,0.0001,0.0006,0.0005,0.0,0.0,0.0202,0.0063,0.0084,0.0002,0.0059,0.0023,0.0,0.0001,0.3545,0.235,0.1319,0.6868,0.9965,0.1765,0.2739,0.2776,0.0897,0.1676,0.3633,0.0608,0.0921,0.1668
MUS,MYS,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0072,0.0,0.0027,0.0007,0.0,0.0664,0.0,0.0001,0.0025,0.0051,0.0001,0.0004,0.0,0.0002,0.0,0.0038,0.0,0.0,0.0,0.0001,0.0,0.0004,0.0001
MUS,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0023,0.005,0.0,0.0,0.0006,0.2665,0.0684,0.0328,0.0471,0.2009,0.1001,0.2459,0.4201,0.2285,0.1273,0.0373,0.0395,0.0005,0.0428,0.0639,0.1017
MUS,NCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0006,0.0,0.0002,0.0015,0.0006,0.0002,0.0004,0.001,0.0063,0.0012,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,NER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0009,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,NGA,0.0,0.0,0.0,0.0,0.0,0.2103,0.0001,0.0001,0.0013,0.0,0.0,0.0027,0.0,0.0,0.0001,0.0021,0.0001,0.0,0.0038,0.0,0.0,0.0,0.0,0.0228,0.0,0.0149,0.0,0.0041,0.0,0.0
MUS,NIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,NLD,0.0023,0.0132,0.0399,0.0023,0.0002,0.0279,0.0149,0.0021,0.0024,0.0009,0.0012,0.0258,0.0056,0.0053,0.0353,0.0045,0.0005,0.1175,0.0045,0.0062,0.0101,0.0041,0.0062,0.0032,0.0008,0.0039,0.0119,0.0066,0.0005,0.0003
MUS,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0012,0.0,0.0,0.0,0.0002,0.0003,0.0,0.0004,0.0,0.0001,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0
MUS,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.023,0.0608,0.0542,0.0598
MUS,NZL,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0002,0.0007,0.0007,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0
MUS,OMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,PAK,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0024,0.0085,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,PAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0
MUS,PER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0019,0.0001,0.0005,0.0013,0.0009,0.0383,0.0,0.0,0.0011,0.0,0.0
MUS,PNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
MUS,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0003,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001
MUS,PRT,0.0,0.0,0.0,0.0008,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0013,0.0002,0.0,0.0002,0.0013,0.0004,0.0002
MUS,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0003,0.0,0.0,0.0001,0.0002,0.0005,0.0003,0.0006,0.0033,0.0002,0.0004,0.0001,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0
MUS,RUS,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0003,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,RWA,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0086,0.0099,0.0,0.0,0.0,0.539,0.1024,0.0881,0.1255,0.0033,0.1438,0.1783,0.0485,0.0414,0.1403,0.0855,0.0214,0.3578,0.1004,0.2993,0.1402,0.0,0.0
MUS,SAU,0.0003,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0005,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,SDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
