TIME_PERIOD,iso_o,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro
2002,GTM,0.0033401773574382,778.412666572213,22.2298636998519,158.958882365463,0.910564179819418,0.746797103336476
2002,GUY,0.0023104087337397,117.308062960961,3.36701432954481,19.3853803757247,0.96191825419893,0.891374957101535
2002,HKG,0.0166823823021223,18773.7120524166,3108.94881788923,4538.8722097596,0.89605942224372,0.85575242724399
2002,HND,0.00274847847376,2922.63634087627,36.8707860399064,73.843138710596,0.957044607666883,0.982871429855704
2002,HRV,0.0037854016677683,3928.22325621901,136.019752149494,218.391241528912,0.914835390988819,0.859251869576585
2002,HTI,0.0015982839955115,289.351787810353,3.91701306016763,30.7650463754733,0.991068161531697,0.995046241278367
2002,HUN,0.0082992756150718,13217.1932237194,1382.41807341535,1324.74641612879,0.933714441128115,0.93905691360578
2002,IDN,0.0041535344697954,11213.5583949785,1068.49776893303,730.30889735803,0.907459269695148,0.882457383888169
2002,IND,0.0071605945985624,5372.66336137307,396.138311098081,910.274449883164,0.886328557661822,0.7861637024004
2002,IRL,0.0101027785972396,13450.2058650934,1863.4869314305,1849.22804243251,0.948337052289713,0.930706130549817
2002,IRN,0.0057336725847163,714.947888270649,42.2524277307006,388.721115801347,0.927510348247756,0.630096409806562
2002,IRQ,0.0052110595555376,593.945294754607,8.26798120400884,163.907626293687,0.975090733979014,0.953838186784472
2002,ISL,0.0019214373690455,346.150502088659,11.7178163805263,72.1336165253889,0.97594913853216,0.92102053617362
2002,ISR,0.0055072897947461,11423.6922065591,828.404263493417,672.84569978743,0.927797699633368,0.887345917920552
2002,ITA,0.0189015318731345,13262.1416730655,2484.43759784206,2827.89804422776,0.900404801339637,0.850830035673774
2002,JAM,0.0026407998142771,163.901684935505,7.1505143560021,125.323683029564,0.965360497641051,0.828004544235558
2002,JOR,0.002448598947985,601.265754423712,33.1623720279261,117.21114449116,0.911776700021513,0.569968441544409
2002,JPN,0.0200349035793393,28164.5408992643,9859.96862785061,4812.51504299198,0.889369473409314,0.868596862402522
2002,KAZ,0.0041820089207544,734.807106151455,14.6247455297338,166.501604561246,0.955743406239569,0.880901125842121
2002,KEN,0.0029932574976334,1183.80827188125,20.5686951949086,88.4777189242448,0.943521552254822,0.854125251803584
2002,KGZ,0.002138204704221,590.495647973645,11.4730929892499,21.0369320943331,0.938423683252422,0.871517079552108
2002,KHM,0.0016200527317679,722.727618481349,9.06789873384513,42.498947010126,0.972556088672853,0.943806739354458
2002,KIR,0.001652862250774,16.5436353435929,2.05012573681118,7.42942789655036,0.963200159221733,0.987463151270246
2002,KNA,0.0017398952332202,2027.70804085572,22.2669403261279,16.4239446654271,0.98293488974074,0.997913166092524
2002,KOR,0.0142296478738025,21413.7926043069,5378.86249964658,3717.40437895342,0.882265245809351,0.860054282837635
2002,KWT,0.0036973548270224,752.672615399692,22.0614397064926,212.55613814842,0.944954765761805,0.790247550383659
2002,LAO,0.0014777292659402,149.58650921963,3.10166547789988,29.759185885948,0.978023008169379,0.937691471929325
2002,LBN,0.0030277265259115,813.056076062691,50.6412025422072,127.045610692611,0.853803636282074,0.585863896910876
2002,LBR,0.0016159923746157,246.825710562885,4.92086230616167,9.17459329154707,0.934957313979395,0.733540333833557
2002,LBY,0.0035461945970131,152.080886029379,3.46666776612237,132.791382497201,0.964484212826945,0.942644116763501
2002,LCA,0.0027202693757542,952.913081295315,9.07890861561506,22.9348372745002,0.969080006470699,0.996362736790878
2002,LKA,0.0030620137355437,1055.64323423291,34.8120456442661,128.59378449946,0.948348376259215,0.926676788445713
2002,LSO,0.0014423700671693,80.3791615573011,2.61316957750716,14.3849626688891,0.934464356694864,0.902917807304534
2002,LTU,0.0027937736270938,2856.76849241086,111.172576256079,186.422684559119,0.952973461513807,0.932302923864861
2002,LUX,0.0029382695187389,4945.80382920985,259.77327766336,377.525139705596,0.978395111808618,0.960433143449073
2002,LVA,0.0032747582914744,1018.42088067507,37.2095347554618,136.426343678755,0.94128130961312,0.889341521307798
2002,MAC,0.0016316793593807,1107.7704337149,29.3009139995073,93.979345716341,0.984401693661197,0.982934667535372
2002,MAR,0.0031580023031001,6932.07323745024,290.090155771093,300.29364625202,0.958944252501218,0.943375480348444
2002,MDA,0.0019969779718714,638.420018362701,10.6293055767801,33.125586171212,0.96120739372262,0.96329836008165
2002,MDG,0.0019679354214363,266.298938922603,4.30393317260632,20.8268991902085,0.95981836319368,0.928094175018604
2002,MDV,0.0016011160915139,39.2039103757443,2.6977943375842,19.6039381709624,0.99254959985966,0.959881232944679
2002,MEX,0.0192124631308037,25821.9383146019,4902.29974230317,4208.58551836192,0.968951606145099,0.968450729129001
2002,MHL,0.0013053111459193,645.477640133016,6.40680865923848,7.80763098949094,0.991472535227035,0.977225595014238
2002,MKD,0.0019869493066831,1072.50812309232,19.4625328561991,46.1767430945222,0.966655094743289,0.94107323713797
2002,MLI,0.0025453855406838,306.840148887471,7.81122666718108,27.6531818907538,0.949659843466219,0.866967303438618
2002,MLT,0.0024549639134803,6641.08872423604,371.780142144935,284.264080352655,0.96533977605964,0.940083872345731
2002,MMR,0.0017198265294087,383.345313351096,9.20485718776476,70.5458977479582,0.985728371631064,0.981382639290118
2002,MNG,0.0016524769352568,72.1726190540688,3.01442607684719,29.8899776832355,0.985532889156358,0.972195728605625
2002,MOZ,0.0041251997767804,77.2134110222709,3.55721100004021,65.1262999264003,0.967078591222292,0.847533475084349
2002,MRT,0.0018473254076556,125.212869476483,3.34951471835989,23.5267225636511,0.972915130681171,0.979981380343816
2002,MUS,0.0023592737893587,682.4152509178,13.5047500317013,48.3197789507009,0.931311026311164,0.822447578492152
2002,MWI,0.0032270808443647,71.3788614393149,5.86207295376581,26.8116584712169,0.930168966861042,0.661959088149552
2002,MYS,0.0194057717651235,20696.5559132368,4745.08150401655,4183.54322905464,0.900606399135571,0.886437528437686
2002,NAM,0.0025141689432618,150.796086725697,9.72025039980225,25.9567698179148,0.906076213248577,0.632421833706038
2002,NCL,0.0020707171692896,111.833672542869,3.93957116232004,35.8485567117298,0.975231764352027,0.760502920560748
2002,NER,0.0024588864839987,125.743684151825,4.88843977786879,17.3038281452504,0.951999332566403,0.903785308556301
2002,NGA,0.0079552259869387,372.27416646546,10.9252299344131,300.424943192669,0.927636120944518,0.812997285893488
2002,NIC,0.0023662582812296,397.764131059436,5.3555036698077,53.5092203217338,0.9545363880704,0.964788774461781
2002,NLD,0.0212799078962563,14714.7246600969,2683.90301627712,3240.68392842835,0.905574430026419,0.897805571820045
2002,NOR,0.0048148226446722,5334.63645271181,364.185418469059,692.786912716785,0.922510392905924,0.872903157156122
2002,NPL,0.0020657578250479,286.047405602851,5.09272034173174,45.6674346792734,0.975370299528769,0.965655826424934
2002,NRU,0.0012210356380124,107.525982590426,2.81007040176446,3.5966366057353,0.920614528833152,0.788972380287023
2002,NZL,0.00486015019012,3407.61066444736,130.851208826957,317.61203756778,0.928909643667958,0.886729406375093
2002,OMN,0.0042246935201668,2020.82291805045,41.8697736995551,170.56141341711,0.949175089537076,0.873494214134991
2002,PAK,0.0071043684864553,1367.07850413084,29.6140041060055,245.631798807722,0.89040055000137,0.793808381991777
2002,PAN,0.0028589611252279,1080.34682619313,98.0571300652498,199.491282169765,0.898726717517746,0.758508812121217
2002,PER,0.0031296644620463,964.478540331113,27.2227760445194,179.641167309859,0.930866697215731,0.816180728861948
2002,PHL,0.0100517141611944,15805.3666998476,2773.49676489902,2563.65614684968,0.936787059143558,0.916786999119638
2002,PLW,0.0013726121433316,19.6948046230561,1.73412154019286,4.26680514668599,0.974161490099522,1.0
2002,PNG,0.0024245194092491,93.3329360457311,2.97106913882436,34.8317671779325,0.964879215733496,0.903334706780559
2002,POL,0.0062971564266089,10665.3336161766,871.163395152282,979.697678796094,0.957457564261229,0.940174654723975
2002,PRK,0.0015078962491582,1509.93425374001,43.6468493366669,43.8844526920901,0.895397649509268,0.825253523589672
2002,PRT,0.0082277337824187,9636.4803442225,656.106240887308,893.678910943826,0.94673753466308,0.926778654514358
2002,PRY,0.0019255805975142,707.754034634299,8.31246077251549,72.4964594761559,0.974549032976875,0.923867676542421
2002,PYF,0.0018335239373249,151.399589263751,3.51741417422573,41.6490070256195,0.984493116348253,0.965114001885589
2002,QAT,0.0032220678103359,626.470482390548,8.83556222169605,130.35491938448,0.982501544206729,0.96087513176109
2002,RUS,0.0120663003805201,4662.68048452848,339.797368798212,943.182436807976,0.867667186495284,0.697712669365654
2002,RWA,0.002015046782335,25.5959040417619,2.51995051069551,14.5729305529164,0.955972509074385,0.883937728937729
2002,SAU,0.0049528265728678,2219.68179489551,71.3466841675316,632.843660545593,0.941743321206451,0.729075177681218
2002,SEN,0.0022992716290314,208.212808398256,8.25815187513468,50.2365619364734,0.935439591891543,0.607649694430182
