iso_o,Country,Time,gdp,gdp_pct,population,trade_gdp_ratio,log_gdp,log_trade_gdp_ratio,country,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development,TIME_PERIOD,log_gdp_pct,log_population,D_log_gdp_pct,D_log_gdp,pageRank_unique.wpr,close_unique.closeness,outdegree_unique.degree,indegree_unique.degree,local_clust_tt_unique,local_clust_out_unique,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro,pageRank_total.wpr,close_total.closeness,outdegree_total.degree,indegree_total.degree,local_clust_tt_total,local_clust_out_total
BIH,Bosnia and Herzegovina,2018,20484053868.92,6047.85,3387000.0,98.43,23.742912560347985,4.58934563564112,Bosnia and Herzegovina,0,Europe,43.866665,18.433332,Serbo-Croatian,TUR,Emerging and Developing Economies,0.0,2018,8.7074585,15.035455,0.12353802,0.11130524,0.0016799471406206,60.6833372507441,2.62735054409523,2.07628934213259,0.945777163203153,0.947424544157733,0.002155569234582,5894.32277148823,134.58828618459,166.104210947005,0.950218437203887,0.946892688517737,0.0024874757179568,28230.618801957,1002.58078065919,1325.99700730656,0.969043033089675,0.975685257746101
BWA,Botswana,2018,17031943186.14,7407.96,2299141.0,87.46,23.55835642881925,4.471181545984774,Botswana,1,Africa,-24.75,25.916666,English,GBR,Emerging and Developing Economies,0.0,2018,8.9103107,14.648046,0.041762352,0.055952072,0.0015092722316451,62.7093429186129,2.46899363570363,1.96318786210522,0.886303956871372,0.907026547306683,0.0029443025414365,3586.8197188709,58.6155817823303,122.053138456181,0.989204910387034,0.98015070395891,0.0022652396712076,34656.482378375,1097.16991314399,1036.02729198686,0.98860087830887,0.988096165343669
BRA,Brazil,2018,1916933898010.99,9300.66,206107261.0,28.88,28.28174809740014,3.3631493140246254,Brazil,0,America,-15.78,-47.91,Portuguese,PRT,Emerging and Developing Economies,0.0,2018,9.1378403,19.143908,-0.080518723,-0.073684692,0.0052122235773483,936.656832273957,93.1098749584044,59.8758680410983,0.959244167825967,0.964959641044812,0.0093224570906012,14163.4133038571,702.396883246017,2961.04693336005,0.934605383142636,0.815805849846496,0.0085246664211156,175315.581580901,19833.4648242281,14853.79894579,0.964425142652111,0.959215287767298
BRN,Brunei Darussalam,2018,13566908401.19,30988.12,437810.0,93.9,23.33089945883764,4.542230386214217,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR,Emerging and Developing Economies,0.0,2018,10.341359,12.98954,0.10052872,0.11210442,0.0015477129546836,34.0526689207308,2.02513190343225,1.81789129074174,0.982888249794577,0.999287352048088,0.0018716973487389,749.798812785345,11.2252852215719,89.8132240380188,0.988591223485308,0.980822049104693,0.0020305361921274,45295.9942188842,1055.76277232042,793.949189536728,0.992268303474725,0.992202413026647
BGR,Bulgaria,2018,66251582035.94,9872.39,6710798.0,128.87,24.9167251813154,4.8588041443003,Bulgaria,0,Europe,42.666668,23.299999,Bulgarian,TUR,Emerging and Developing Economies,0.0,2018,9.1974974,15.719229,0.12679958,0.11308479,0.0023154027922916,141.764283301856,5.34685868470331,3.45518508857475,0.943898219249694,0.961505616100344,0.003168206093279,14244.8828524393,689.524742587293,693.980874965311,0.956477446852195,0.935892759842861,0.0035940995178411,63609.1201719333,3336.84948586204,3838.24723179565,0.977276572342682,0.96923555720684
BFA,Burkina Faso,2018,15890066221.29,777.47,20438288.0,60.6,23.488959984968417,4.104294893075269,Burkina Faso,1,Africa,12.333333,-1.6666666,French,FRA,Emerging and Developing Economies,0.0,2018,6.656045,16.83292,0.092062473,0.11902618,0.001399556490735,40.9692023405931,2.67142146554485,2.55801245216352,0.973195024007133,0.93879764835486,0.0023162013936378,48.6370592348037,3.69100889439552,88.4446064433214,0.97884298089394,0.932379593350425,0.0022912143582126,37339.9111095269,622.636513096694,671.318273857561,0.978333675407122,0.986737026152651
BDI,Burundi,2018,2667182199.51,224.9,11859446.0,26.6,21.704288396089552,3.2809112157876537,Burundi,1,Africa,-3.3666666,29.316668,French,BEL,Emerging and Developing Economies,0.0,2018,5.4156556,16.288635,-0.051095486,-0.020927429,0.0009318148167804,1.12760198266566,1.56439429401178,1.56439429401178,0.901413427561838,0.964285714285714,0.0019652657188609,87.755974980755,3.06348154318618,17.5560591023264,0.972236650812665,0.953715212179466,0.0019043425214314,5868.32033856425,74.8410565690694,178.538919879153,0.980052717760586,0.986268361375802
CPV,Cabo Verde,2018,2205099507.0,4294.97,513415.0,105.87,21.514038472718145,4.662211926355289,Cabo Verde,0,Africa,14.916667,-23.5,Portuguese,PRT,Emerging and Developing Economies,0.0,2018,8.3652,13.14884,0.098238945,0.099256516,0.0012235287564892,0.542379336681305,1.15235762122544,1.54451705585734,1.0,1.0,0.0015233994652332,55.2428575747556,3.05681156826946,27.9498813150139,0.992164015434834,0.980351640384267,0.0017691121042111,4692.08159370016,43.4649395379174,203.222091837456,0.992971338357325,0.995502986550185
KHM,Cambodia,2018,33145892168.9,2036.67,16274522.0,118.44,24.2241846294264,4.774406503233391,Cambodia,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0,2018,7.6190715,16.605112,0.10899687,0.12143326,0.0017980510634669,42.0182531515179,2.90629287243751,3.55065664569068,0.976991643339681,0.952388273882739,0.0017940814073211,6294.01424872358,148.396392635908,305.921955749241,0.987222953344164,0.980055748997094,0.0027280361388189,55635.883897401,2281.99309771763,3288.78130531302,0.987838909387078,0.988880257393631
CMR,Cameroon,2018,39955552189.8,1610.7,24806383.0,40.59,24.411033477970168,3.7035217308508064,Cameroon,0,Africa,3.8499999,11.516666,French,FRA,Emerging and Developing Economies,0.0,2018,7.3844242,17.026611,0.073813915,0.10151482,0.0017136367749076,182.919224324155,5.31972471760928,2.15769734360832,0.971255673497471,0.95940496885338,0.0025894657897674,788.588313152174,12.6512876162481,164.049730637488,0.976187848011519,0.936318784421939,0.0025115837599676,29253.9602015989,853.221659893861,1072.85980787819,0.966683534686638,0.969292589401515
CAN,Canada,2018,1725329192783.02,46539.18,37072620.0,66.6,28.176438984600875,4.198704577546343,Canada,0,America,45.419998,-75.709999,English,GBR,Advanced Economies,1.0,2018,10.74805,17.428389,0.030755043,0.045087814,0.0107536397842114,995.019457277803,82.1015841091558,99.3103727625572,0.889992586127904,0.922359326580055,0.0142003253037143,36956.5323556833,2142.61564527391,5339.2405247408,0.955676230591351,0.959328243014121,0.0178714393938893,216986.771507697,32123.5499686109,30799.7085352724,0.98626487120977,0.988591113789948
CAF,Central African Republic,2018,2220979146.11,455.24,4878657.0,49.66,21.521213992399943,3.9051997800800207,Central African Republic,1,Africa,4.3833332,18.616667,French,FRA,Emerging and Developing Economies,0.0,2018,6.1208248,15.40038,0.05165863,0.069265366,0.0011284380472551,41.416250150716,1.87988393516794,1.64330648695962,0.99889557840416,0.998629215807987,0.0019619098446063,87.2181328531094,3.29531309039247,18.9423567171308,0.978189809576228,0.942940009617696,0.0018382720616833,2922.21420909022,40.4675243916681,104.092805196917,0.980850049855608,0.990002728582261
TCD,Chad,2018,15327000248.87,948.66,16156531.0,46.74,23.45288183220054,3.844600329110712,Chad,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0,2018,6.8550506,16.597836,0.10458088,0.13817215,0.000813871337851,1.21795367673056,1.15751069025828,1.1580291446333,1.0,1.0,0.00176657349444,170.536445524397,3.89144338827673,40.1585221500779,0.989974626588153,0.952984995324322,0.0017839964092052,18808.5899518803,371.723285021399,212.851377280725,0.997143280481695,0.999276773646284
CHL,Chile,2018,295857562991.71,15659.48,18893191.0,58.18,26.413143969344567,4.063541653067055,Chile,0,America,-33.5,-70.666664,Spanish,ESP,Emerging and Developing Economies,0.0,2018,9.6588316,16.754313,0.051064491,0.068918228,0.002616672470019,179.880144350167,5.81097075737264,9.4005936683477,0.960075575050421,0.964677765206737,0.0054742623607397,3670.82824268985,76.7001335181336,1168.67344537638,0.972948191689806,0.8622320135911,0.0044704538526826,129996.929622521,7774.69017706556,7013.73086210131,0.983366156221282,0.98658105971195
CHN,China,2018,14147765772963.8,10085.66,1402760000.0,36.89,30.280577831647307,3.607940511608584,China,0,Asia,39.916668,116.43333,Chinese,,Emerging and Developing Economies,0.0,2018,9.2188702,21.061708,0.11615086,0.12082863,0.0155178373528238,1120.59542520769,137.185397696864,120.933008425509,0.720018233703673,0.720050791781546,0.0429075446578353,96237.6028052066,44297.8450968338,23748.286396643,0.897866378449906,0.891349332191954,0.0614315239952026,268188.136589871,100066.192445988,83084.1597132978,0.950685910071004,0.954820371430652
COL,Colombia,2018,334198218098.28,6816.97,49024465.0,36.53,26.53500012125112,3.5981338408071912,Colombia,0,America,4.6333332,-75.066666,Spanish,ESP,Emerging and Developing Economies,0.0,2018,8.8271704,17.70783,0.050766945,0.069156647,0.0023630481336861,459.352538898561,19.2645566918799,5.39974487884112,0.946479108573675,0.945737890050726,0.004483333628122,5031.40928871208,154.094333950729,1014.23715588586,0.960610457394793,0.835678082504352,0.003771748473165,99082.3646338842,5340.42500834533,5155.54989450302,0.962246167115457,0.948711874999875
COM,Comoros,2018,1188797449.96,1540.71,771590.0,43.0,20.89620808687163,3.7612001156935615,Comoros,0,Africa,-11.666667,43.266666,Arabic,FRA,Emerging and Developing Economies,0.0,2018,7.3399987,13.556209,0.078829765,0.09835434,0.0009422171781549,2.85760264596126,1.16950019123277,1.39641458279672,0.905585660691955,1.0,0.0015784224380893,67.9963653222572,2.49464945410208,15.0251361754549,0.985581773474446,0.951969067623273,0.0017228032807408,2540.86464043199,34.5725564510828,104.004344892915,0.987294858607623,0.994937573184653
