iso_o,iso_d,log_dist
AGO,SYC,8.45254970476998
AGO,SYR,8.5765876922381
AGO,TCD,7.760098248519706
AGO,TGO,7.663158220915025
AGO,THA,9.205902639792292
AGO,TJK,8.962283033614334
AGO,TKM,8.854065205258744
AGO,TON,9.715362990831215
AGO,TTO,9.05458335267621
AGO,TUN,8.5355308245637
AGO,TUR,8.661928139181212
AGO,TUV,9.773051934481362
AGO,TZA,7.965574044946888
AGO,UGA,7.772288187539251
AGO,UKR,8.825066492119653
AGO,URY,8.933407255286175
AGO,USA,9.25219127698645
AGO,UZB,8.98436468896038
AGO,VCT,9.05805257257588
AGO,VEN,9.120188505170267
AGO,VNM,9.27215487383979
AGO,VUT,9.680306500518777
AGO,WSM,9.715457131140171
AGO,YEM,8.378561270326461
AGO,ZAF,7.953047659664419
AGO,ZMB,7.490988258244146
AGO,ZWE,7.682487976473133
ALB,ABW,9.115121807975004
ALB,AFG,8.376117296182981
ALB,AGO,8.634767671993188
ALB,AND,7.326170175465861
ALB,ARE,8.216846999783167
ALB,ARG,9.361531533890242
ALB,ARM,7.639091390591229
ALB,ATG,8.997413947605068
ALB,AUS,9.662844270223385
ALB,AUT,6.700648203282153
ALB,AZE,7.832367292757174
ALB,BDI,8.53062221706368
ALB,BEL,7.370927502218013
ALB,BEN,8.354558255189943
ALB,BFA,8.254559310605526
ALB,BGD,8.812704435762218
ALB,BGR,5.78088702401305
ALB,BHR,8.097237297170922
ALB,BHS,9.078316756370096
ALB,BIH,5.716598991102037
ALB,BLR,7.3169726717899986
ALB,BLZ,9.233129711075469
ALB,BMU,8.896422463443631
ALB,BOL,9.31073939978357
ALB,BRA,9.204723124742104
ALB,BRB,9.009680898673285
ALB,BRN,9.21860314108382
ALB,BTN,8.768180677368436
ALB,BWA,8.906790401019924
ALB,CAF,8.32221110730223
ALB,CAN,8.93677485708177
ALB,CHE,7.0630344646642085
ALB,CHL,9.428069290588894
ALB,CHN,8.947166049500277
ALB,CIV,8.445911559857917
ALB,CMR,8.355478409093672
ALB,COG,8.53559935391309
ALB,COL,9.218607108161049
ALB,COM,8.759524749813766
ALB,CPV,8.535194196765788
ALB,CRI,9.251348909096285
ALB,CUB,9.137236633872153
ALB,CYP,7.219857243912711
ALB,CZE,6.966893620360216
