iso_o,iso_d,contig,comlang_off,colony,comcol,dist,log_dist
MNG,SVN,0,0,0,0,6566.015,8.789662382554816
MNG,SWE,0,0,0,0,5542.593,8.620217720781358
MNG,SWZ,0,0,0,0,11177.97,9.321700155982779
MNG,SYC,0,0,0,0,7689.24,8.947577227966823
MNG,SYR,0,0,0,0,5947.69,8.690758187862725
MNG,TCA,0,0,0,0,12310.81,9.418233017176233
MNG,TCD,0,0,0,0,9154.444,9.121994723423834
MNG,TGO,0,0,0,0,10646.78,9.273012778003535
MNG,THA,0,0,0,0,3848.093,8.255332979892714
MNG,TJK,0,0,0,0,3211.653,8.074541036852153
MNG,TKL,0,0,0,0,10106.25,9.220909323325417
MNG,TKM,0,0,0,0,4031.693,8.301941665979326
MNG,TMP,0,0,0,0,6549.605,8.787160021467345
MNG,TON,0,0,0,0,10891.05,9.2956966300118
MNG,TTO,0,0,0,0,13418.71,9.504405280719062
MNG,TUN,0,0,0,0,7512.813,8.924365241869058
MNG,TUR,0,0,0,0,5969.189,8.69436635126261
MNG,TUV,0,0,0,0,9432.268,9.151891855723633
MNG,TWN,0,0,0,0,2847.305,7.9541282118526055
MNG,TZA,0,0,0,0,8956.542,9.100139493975933
MNG,UGA,0,0,0,0,8824.388,9.085274530954857
MNG,UKR,0,0,0,0,5313.104,8.577931500887633
MNG,URY,0,0,0,0,18019.18,9.799192025132495
MNG,USA,0,0,0,0,10166.81,9.226883772188668
MNG,UZB,0,0,0,0,3041.947,8.020253049919269
MNG,VCT,0,0,0,0,13131.74,9.48278747946112
MNG,VEN,0,0,0,0,13495.91,9.510141955561007
MNG,VGB,0,0,0,0,12600.41,9.441484632092704
MNG,VNM,0,0,0,0,2993.437,8.004177504545147
MNG,VUT,0,0,0,0,9511.839,9.160292512239145
MNG,WLF,0,0,0,0,10164.78,9.226684082935959
MNG,WSM,0,0,0,0,9382.194,9.146568916568459
MNG,YEM,0,0,0,0,6720.909,8.812978692226466
MNG,YUG,0,0,0,0,6278.305,8.744855318572881
MNG,ZAF,0,0,0,0,12631.84,9.443975889610803
MNG,ZAR,0,0,0,0,10488.68,9.258051859344825
MNG,ZMB,0,0,0,0,10464.66,9.255759145102433
MNG,ZWE,0,0,0,0,10469.12,9.2561852506665
MNP,ABW,0,0,0,0,15020.25,9.617154569653643
MNP,AFG,0,0,0,0,7848.57,8.96808662857719
MNP,AGO,0,0,0,0,14824.51,9.604037171043128
MNP,AIA,0,1,0,0,15153.56,9.625990766831567
MNP,ALB,0,0,0,0,11641.92,9.362367656136536
MNP,AND,0,0,0,0,12643.18,9.444873218337815
MNP,ANT,0,0,0,0,15151.51,9.62585547593779
MNP,ARE,0,0,0,0,9454.062,9.154199769402336
MNP,ARG,0,0,0,0,16782.33,9.728081826162317
MNP,ARM,0,0,0,0,9855.304,9.195765066396694
MNP,ATG,0,1,0,0,15330.66,9.637610023776686
MNP,AUS,0,1,0,0,5493.063,8.611241302419396
MNP,AUT,0,0,0,0,11382.34,9.339818310444207
MNP,AZE,0,0,0,0,9412.377,9.149780804293682
MNP,BDI,0,0,0,0,12952.4,9.469036378141865
MNP,BEL,0,0,0,0,11780.53,9.374203447704526
MNP,BEN,0,0,0,0,15320.0,9.636914443294582
MNP,BFA,0,0,0,0,15313.89,9.63651553867744
MNP,BGD,0,0,0,0,5854.453,8.674957847243915
MNP,BGR,0,0,0,0,11320.8,9.334397020638162
MNP,BHR,0,0,0,0,9771.12,9.187186375109334
MNP,BHS,0,1,0,0,13558.0,9.51473205799091
MNP,BIH,0,0,0,0,11562.98,9.355563894472532
MNP,BLR,0,0,0,0,10385.29,9.248145660811991
MNP,BLZ,0,1,0,0,13043.7,9.47606053756469
MNP,BMU,0,1,0,0,13825.5,9.534269992101828
MNP,BOL,0,0,0,0,16403.78,9.705267075058934
MNP,BRA,0,0,0,0,18438.69,9.822206453372287
MNP,BRB,0,1,0,0,15823.64,9.669260303350923
MNP,BRN,0,0,0,0,3555.768,8.176326352660684
MNP,BTN,0,0,0,0,5915.619,8.685351420134099
MNP,BWA,0,1,0,0,13698.21,9.525020446345549
MNP,CAF,0,0,0,0,13813.55,9.533405273470427
MNP,CAN,0,1,0,0,12037.94,9.395818607878647
MNP,CCK,0,0,0,0,6208.161,8.733619995805117
MNP,CHE,0,0,0,0,11962.5,9.38953203576121
MNP,CHL,0,0,0,0,15848.92,9.670856638182611
MNP,CHN,0,0,0,0,3956.848,8.283203027708533
MNP,CIV,0,0,0,0,15993.12,9.679913908745407
MNP,CMR,0,1,0,0,14563.28,9.586258571105411
MNP,COG,0,0,0,0,14483.87,9.580790895424098
MNP,COK,0,1,0,0,7197.501,8.881489161423453
MNP,COL,0,0,0,0,15022.29,9.617290377078923
MNP,COM,0,0,0,0,11676.41,9.365325846122827
MNP,CPV,0,0,0,0,16479.42,9.709867608669375
MNP,CRI,0,0,0,0,13867.39,9.537295319682316
MNP,CUB,0,0,0,0,13275.33,9.493662704558227
MNP,CXR,0,1,0,0,5254.535,8.566846792240742
MNP,CYM,0,1,0,0,13601.27,9.517918449717223
MNP,CYP,0,0,0,0,10975.38,9.303409861489756
MNP,CZE,0,0,0,0,11350.09,9.336980952393528
MNP,DEU,0,0,1,0,11608.55,9.359497174558046
MNP,DJI,0,0,0,0,10999.62,9.305616005729254
MNP,DMA,0,1,0,0,15514.32,9.649518747368969
MNP,DNK,0,0,0,0,11014.8,9.306995102013046
MNP,DOM,0,0,0,0,14626.59,9.590596384139408
MNP,DZA,0,0,0,0,13048.14,9.476400873857022
MNP,ECU,0,0,0,0,14893.26,9.608664040599592
MNP,EGY,0,0,0,0,11399.44,9.341319510369004
MNP,ERI,0,1,0,0,11305.52,9.333046381000532
MNP,ESH,0,0,0,0,14798.13,9.60225610041785
MNP,ESP,0,0,1,0,13085.55,9.479263846942946
MNP,EST,0,0,0,0,10190.17,9.229178809100182
MNP,ETH,0,1,0,0,11536.64,9.353283336487936
MNP,FIN,0,0,0,0,10133.89,9.2236405314279
MNP,FJI,0,1,0,0,5157.167,8.548142676695145
MNP,FLK,0,1,0,0,15462.08,9.646145853841942
MNP,FRA,0,0,0,0,12042.09,9.396163291838018
MNP,FRO,0,0,0,0,11107.37,9.315364130937837
MNP,FSM,0,1,0,1,1646.327,7.406302024932538
MNP,GAB,0,0,0,0,14928.6,9.611034115205456
MNP,GBR,0,1,0,0,11908.89,9.385040459013606
MNP,GEO,0,0,0,0,9775.5,9.187634534440544
MNP,GHA,0,1,0,0,15630.55,9.656982611536016
MNP,GIB,0,1,0,0,13562.03,9.515029255304459
MNP,GIN,0,0,0,0,16606.69,9.717560905205284
MNP,GLP,0,0,0,0,15431.52,9.644167449902753
MNP,GMB,0,1,0,0,16300.82,9.698970692277978
MNP,GNB,0,0,0,0,16390.12,9.704433993248596
MNP,GNQ,0,0,0,0,14842.47,9.605247944919949
MNP,GRC,0,0,0,0,11573.93,9.356510434076787
MNP,GRD,0,1,0,0,15746.53,9.664375302520005
MNP,GRL,0,0,0,0,11072.82,9.312248735808735
MNP,GTM,0,0,0,0,13009.77,9.473455892641596
MNP,GUF,0,0,0,0,17034.38,9.742988933776727
MNP,GUY,0,1,0,0,16437.18,9.707301121050014
MNP,HKG,0,1,0,0,3415.194,8.135989578590488
MNP,HND,0,0,0,0,13353.87,9.499561509459541
MNP,HRV,0,0,0,0,11579.14,9.356960482393312
MNP,HTI,0,0,0,0,14418.42,9.576261834794096
MNP,HUN,0,0,0,0,11277.03,9.33052319251074
MNP,IDN,0,0,0,0,4912.63,8.499564718931701
MNP,IND,0,1,0,0,7142.854,8.873867695354873
MNP,IRL,0,1,0,0,11949.96,9.38848321007372
MNP,IRN,0,0,0,0,9417.479,9.15032270967255
MNP,IRQ,0,0,0,0,10107.09,9.220992436754518
MNP,ISL,0,0,0,0,11139.82,9.318281355361504
MNP,ISR,0,1,0,0,10999.87,9.305638733528854
MNP,ITA,0,0,0,0,12075.49,9.398933057407584
MNP,JAM,0,1,0,0,14083.71,9.552774089321684
MNP,JOR,0,0,0,0,10905.22,9.296996852664236
MNP,JPN,0,0,1,0,2355.004,7.764297704962876
MNP,KAZ,0,0,0,0,7155.33,8.875612812520275
MNP,KEN,0,1,0,0,12084.98,9.399718638192068
MNP,KGZ,0,0,0,0,7344.771,8.901743910450058
MNP,KHM,0,0,0,0,4433.317,8.396903341324423
MNP,KIR,0,1,0,0,3379.426,8.125461151570386
MNP,KNA,0,1,0,0,15255.35,9.632685540184855
MNP,KOR,0,0,0,0,3094.138,8.037264632594718
MNP,KWT,0,0,0,0,9921.298,9.20243903849342
MNP,LAO,0,0,0,0,4599.582,8.43372070878308
MNP,LBN,0,0,0,0,10856.21,9.292492545469099
MNP,LBR,0,1,0,0,16505.12,9.711425914784947
MNP,LBY,0,0,0,0,12697.21,9.44913756327302
MNP,LCA,0,1,0,0,15648.33,9.658119481009285
MNP,LKA,0,0,0,0,7231.715,8.88623149310965
MNP,LSO,0,1,0,0,13555.49,9.514546910301906
MNP,LTU,0,0,0,0,10455.01,9.25483656834243
MNP,LUX,0,0,0,0,11804.33,9.376221692296923
MNP,LVA,0,0,0,0,10376.75,9.247323005573717
MNP,MAC,0,0,0,0,3475.482,8.153488453416209
MNP,MAR,0,0,0,0,13832.46,9.534773283027617
MNP,MDA,0,0,0,0,10695.33,9.277562476580455
MNP,MDG,0,0,0,0,11404.1,9.34172821884715
MNP,MDV,0,0,0,0,7993.944,8.986439533992792
MNP,MEX,0,0,0,0,11951.1,9.388578603332501
MNP,MHL,0,1,0,0,2916.45,7.978122402209944
MNP,MKD,0,0,0,0,11487.18,9.348986909910332
MNP,MLI,0,0,0,0,15792.16,9.667268893334196
MNP,MLT,0,1,0,0,12374.46,9.42338995012116
MNP,MMR,0,0,0,0,5294.258,8.574378116015884
MNP,MNG,0,0,0,0,5088.663,8.534770403134564
MNP,MOZ,0,0,0,0,13037.24,9.47556515663654
MNP,MRT,0,0,0,0,15815.1,9.668720458830729
MNP,MSR,0,1,0,0,15339.17,9.638164966547377
MNP,MTQ,0,0,0,0,15593.47,9.654607515860896
MNP,MUS,0,1,0,0,10417.2,9.251213565185763
MNP,MWI,0,1,0,0,12732.49,9.451912273366737
MNP,MYS,0,0,0,0,5010.474,8.519285800382036
MNP,NAM,0,1,0,0,14589.69,9.588070393861354
MNP,NCL,0,0,0,0,4741.739,8.464159225043108
MNP,NER,0,0,0,0,14912.34,9.609944337094632
MNP,NFK,0,1,0,0,5473.797,8.607727804514004
MNP,NGA,0,1,0,0,15226.83,9.630814282399347
MNP,NIC,0,0,0,0,13543.94,9.513694493797253
MNP,NIU,0,1,0,0,6171.281,8.727661712853955
MNP,NLD,0,0,0,0,11625.23,9.360933015206074
MNP,NOR,0,0,0,0,10753.01,9.282940994363125
MNP,NPL,0,0,0,0,6352.879,8.75666337496521
MNP,NRU,0,1,0,0,2913.542,7.977124802130503
MNP,NZL,0,1,0,0,7246.006,8.888205699497737
MNP,OMN,0,0,0,0,9059.891,9.111612368059577
MNP,PAK,0,1,0,0,7494.609,8.92193924106382
MNP,PAL,0,0,0,0,11053.37,9.310490637825318
MNP,PAN,0,0,0,0,14365.84,9.572608445164958
MNP,PCN,0,1,0,0,10158.77,9.226092650811632
MNP,PER,0,0,0,0,15398.93,9.642053305468357
MNP,PHL,0,1,0,1,2664.892,7.887918810450441
MNP,PLW,0,1,0,1,1508.696,7.319000980553325
MNP,PNG,0,1,0,0,2753.219,7.920526051560981
MNP,POL,0,0,0,0,10844.71,9.291432682470063
MNP,PRI,0,1,0,1,14912.17,9.609932937074984
MNP,PRK,0,0,0,0,3289.472,8.09848234455792
MNP,PRT,0,0,0,0,13485.89,9.50939923265441
MNP,PRY,0,0,0,0,17350.54,9.761378908809975
MNP,PYF,0,0,0,0,7976.727,8.984283455933243
MNP,QAT,0,0,0,0,9712.853,9.181205338931788
MNP,REU,0,0,0,0,10641.91,9.27255525806361
MNP,ROM,0,0,0,0,11024.3,9.307857206235848
MNP,RUS,0,0,0,0,9707.905,9.180695781054895
MNP,RWA,0,1,0,0,12829.16,9.459475983915274
MNP,SAU,0,0,0,0,10192.96,9.229452564898965
MNP,SDN,0,0,0,0,11934.6,9.38719702333907
MNP,SEN,0,0,0,0,16233.6,9.694838447372371
MNP,SGP,0,1,0,0,4854.559,8.487673542408196
MNP,SHN,0,1,0,0,16974.01,9.739438629665775
MNP,SLB,0,1,0,0,3160.65,8.058532981630925
MNP,SLE,0,1,0,0,16525.85,9.712681100613377
MNP,SLV,0,0,0,0,13187.86,9.487051988424023
MNP,SMR,0,0,0,0,11920.93,9.386050957710157
MNP,SOM,0,1,0,0,11072.61,9.312229770270472
MNP,SPM,0,0,0,0,12806.77,9.457729216336098
MNP,STP,0,0,0,0,15214.44,9.630000255869955
MNP,SUR,0,0,0,0,16739.5,9.725526475019135
MNP,SVK,0,0,0,0,11340.38,9.336125086420482
MNP,SVN,0,0,0,0,11645.72,9.362694009518307
MNP,SWE,0,0,0,0,10497.22,9.258865739185232
MNP,SWZ,0,1,0,0,13184.65,9.486808553118406
MNP,SYC,0,1,0,0,10182.34,9.228410126165624
MNP,SYR,0,0,0,0,10803.44,9.287619880914576
MNP,TCA,0,1,0,0,14300.87,9.56807565355821
MNP,TCD,0,0,0,0,13812.89,9.533357493155618
MNP,TGO,0,0,0,0,15443.83,9.644964849812537
MNP,THA,0,0,0,0,4870.782,8.491009778134524
MNP,TJK,0,0,0,0,7841.563,8.96719345571934
MNP,TKL,0,1,0,0,5381.877,8.590792477068058
MNP,TKM,0,0,0,0,8757.588,9.077675803550987
MNP,TMP,0,0,0,0,3456.665,8.14805953039527
MNP,TON,0,1,0,0,5875.987,8.67862932490194
MNP,TTO,0,1,0,0,15874.03,9.672439719531862
MNP,TUN,0,0,0,0,12599.73,9.441430664138545
MNP,TUR,0,0,0,0,11016.36,9.307136719613082
MNP,TUV,0,0,0,0,4535.296,8.419645630540515
MNP,TWN,0,0,0,0,2753.068,7.920471205164476
MNP,TZA,0,1,0,0,11977.28,9.39076680081568
MNP,UGA,0,1,0,0,12489.64,9.432654779645784
MNP,UKR,0,0,0,0,10401.26,9.249682231637083
MNP,URY,0,0,0,0,16934.3,9.737096429883257
MNP,USA,0,1,1,0,12578.15,9.439716460616694
MNP,UZB,0,0,0,0,7792.094,8.960864908904636
MNP,VCT,0,1,0,0,15695.47,9.661127414670311
MNP,VEN,0,0,0,0,15427.42,9.643901724636484
MNP,VGB,0,1,0,0,15023.08,9.61734296421632
MNP,VNM,0,0,0,0,4257.604,8.356461839719413
MNP,VUT,0,1,0,0,4423.785,8.394750943467878
MNP,WLF,0,0,0,0,5255.193,8.56697200956337
MNP,WSM,0,1,0,0,4313.974,8.369614800041742
MNP,YEM,0,0,0,0,10759.13,9.283509975428245
MNP,YUG,0,0,0,0,11366.88,9.338459142755822
MNP,ZAF,0,1,0,0,14374.42,9.57320551702547
MNP,ZAR,0,0,0,0,14478.86,9.580444933558628
MNP,ZMB,0,1,0,0,13349.56,9.499238704483744
MNP,ZWE,0,1,0,0,13095.06,9.479990338832804
MOZ,ABW,0,0,0,0,11878.69,9.382501317476255
MOZ,AFG,0,0,0,0,7760.658,8.956822403396906
MOZ,AGO,0,1,0,1,2794.277,7.935328675919226
MOZ,AIA,0,0,0,0,11437.66,9.344666698556969
MOZ,ALB,0,0,0,0,7605.371,8.936609987198445
MOZ,AND,0,0,0,0,8261.125,9.019316055788059
MOZ,ANT,0,0,0,0,11742.41,9.370962353405098
MOZ,ARE,0,0,0,0,6084.785,8.713546672011871
MOZ,ARG,0,0,0,0,8503.743,9.048261698492682
MOZ,ARM,0,0,0,0,7465.288,8.918019289269287
MOZ,ATG,0,0,0,0,11269.44,9.329849916358267
MOZ,AUS,0,0,0,0,10738.99,9.281636322672384
MOZ,AUT,0,0,0,0,8413.984,9.037650362556075
MOZ,AZE,0,0,0,0,7597.071,8.935518057253942
MOZ,BDI,0,0,0,0,2539.452,7.839703588704132
MOZ,BEL,0,0,0,0,8987.062,9.103541266488477
MOZ,BEN,0,0,0,0,4850.324,8.486800785823943
MOZ,BFA,0,0,0,0,5650.371,8.639476485701532
MOZ,BGD,0,0,0,0,8320.562,9.026485079610909
MOZ,BGR,0,0,0,0,7698.018,8.948718172110638
MOZ,BHR,0,0,0,0,6120.75,8.719439917017462
MOZ,BHS,0,0,0,0,13086.66,9.479348669737861
MOZ,BIH,0,0,0,0,7905.494,8.975313239784635
MOZ,BLR,0,0,0,0,8897.043,9.093474253322894
MOZ,BLZ,0,0,0,0,13937.59,9.54234478558073
MOZ,BMU,0,0,0,0,12172.49,9.406933766532593
MOZ,BOL,0,0,0,0,10249.31,9.234965665227488
MOZ,BRA,0,1,0,0,7878.605,8.97190613672333
MOZ,BRB,0,0,0,0,10866.64,9.293452824695947
MOZ,BRN,0,0,0,0,9499.382,9.15898202284104
MOZ,BTN,0,0,0,0,8537.949,9.052276094004213
MOZ,BWA,0,0,0,0,683.9498,6.5278845231163745
MOZ,CAF,0,0,0,0,3698.751,8.21575047407599
MOZ,CAN,0,0,0,0,13696.58,9.524901445615708
MOZ,CCK,0,0,0,0,6852.604,8.832384005004494
MOZ,CHE,0,0,0,0,8500.383,9.047866500286819
MOZ,CHL,0,0,0,0,9571.246,9.166518674509001
MOZ,CHN,0,0,0,0,11347.11,9.3367183649363
MOZ,CIV,0,0,0,0,5265.005,8.568837374235242
MOZ,CMR,0,0,0,0,4021.399,8.299385131021898
MOZ,COG,0,0,0,0,3045.332,8.021365205399215
MOZ,COK,0,0,0,0,14617.57,9.589979508818931
MOZ,COL,0,0,0,0,12007.27,9.393267578660543
MOZ,COM,0,0,0,0,1946.945,7.57401675638563
MOZ,CPV,0,1,0,1,7585.961,8.934054581186327
MOZ,CRI,0,0,0,0,13159.24,9.484879452451791
MOZ,CUB,0,0,0,0,13514.25,9.511499963275034
MOZ,CXR,0,0,0,0,7833.639,8.966182431979426
MOZ,CYM,0,0,0,0,13278.04,9.49386682177645
MOZ,CYP,0,0,0,0,6802.715,8.825077076185137
MOZ,CZE,0,0,0,0,8654.025,9.065779809618189
MOZ,DEU,0,0,0,0,8975.49,9.102252807966446
MOZ,DJI,0,0,0,0,4334.95,8.37446535512275
MOZ,DMA,0,0,0,0,11142.07,9.31848331309558
MOZ,DNK,0,0,0,0,9282.415,9.13587702899342
MOZ,DOM,0,0,0,0,12104.38,9.401322649555697
MOZ,DZA,0,0,0,0,7645.975,8.941934644567517
MOZ,ECU,0,0,0,0,12105.04,9.401377173786361
MOZ,EGY,0,0,0,0,6236.229,8.73813095176128
MOZ,ERI,0,0,0,0,4647.022,8.443981863310913
MOZ,ESH,0,0,0,0,7681.744,8.946601883695534
MOZ,ESP,0,0,0,0,8288.236,9.022592438997338
MOZ,EST,0,0,0,0,9530.399,9.162241863557755
MOZ,ETH,0,0,0,0,3955.594,8.282886058557796
MOZ,FIN,0,0,0,0,9607.886,9.170339498577022
MOZ,FJI,0,0,0,0,13889.75,9.538906437026299
MOZ,FLK,0,0,0,0,7808.724,8.96299684920403
MOZ,FRA,0,0,0,0,8855.655,9.088811516990077
MOZ,FRO,0,0,0,0,10402.64,9.249814899069827
MOZ,FSM,0,0,0,0,13908.85,9.540280607164767
MOZ,GAB,0,0,0,0,3845.678,8.254705199294795
MOZ,GBR,0,0,0,0,9198.161,9.126758851751854
MOZ,GEO,0,0,0,0,7637.796,8.94086435886633
MOZ,GHA,0,0,0,0,4986.486,8.514486732257515
MOZ,GIB,0,0,0,0,7976.6,8.984267534489396
MOZ,GIN,0,0,0,0,6548.676,8.7870181707922
MOZ,GLP,0,0,0,0,11208.28,9.324408069860397
MOZ,GMB,0,0,0,0,6904.285,8.8398975123284
MOZ,GNB,0,1,0,1,6707.218,8.810939538926219
MOZ,GNQ,0,0,0,0,4184.731,8.339197703677304
MOZ,GRC,0,0,0,0,7179.163,8.878938081430858
MOZ,GRD,0,0,0,0,11026.84,9.308087579813925
MOZ,GRL,0,0,0,0,12333.77,9.4200963077369
MOZ,GTM,0,0,0,0,14006.97,9.547310341850503
MOZ,GUF,0,0,0,0,9750.858,9.18511056012012
MOZ,GUY,0,0,0,0,10420.71,9.251550451181833
MOZ,HKG,0,0,0,0,10296.89,9.239597186876567
MOZ,HND,0,0,0,0,13655.63,9.521907169789703
MOZ,HRV,0,0,0,0,8162.543,9.007311041564686
MOZ,HTI,0,0,0,0,12356.46,9.421934282222153
MOZ,HUN,0,0,0,0,8288.68,9.022646007465694
MOZ,IDN,0,0,0,0,8136.164,9.004074094850706
MOZ,IND,0,0,0,0,7723.632,8.952039998705484
MOZ,IRL,0,0,0,0,9589.331,9.16840640527729
MOZ,IRN,0,0,0,0,7140.394,8.873523235883985
MOZ,IRQ,0,0,0,0,6718.12,8.812563632471772
MOZ,ISL,0,0,0,0,11084.82,9.313331883758897
MOZ,ISR,0,0,0,0,6465.073,8.7741695827122
MOZ,ITA,0,0,0,0,7829.499,8.965653802263413
MOZ,JAM,0,0,0,0,12773.22,9.455106070725968
MOZ,JOR,0,0,0,0,6455.885,8.772747396903897
MOZ,JPN,0,0,0,0,13143.46,9.483679575489106
MOZ,KAZ,0,0,0,0,8939.673,9.09825429031739
MOZ,KEN,0,0,0,0,2784.738,7.931909072532067
MOZ,KGZ,0,0,0,0,8789.78,9.081344961924595
MOZ,KHM,0,0,0,0,8866.874,9.090077589286938
MOZ,KIR,0,0,0,0,15004.27,9.616090106241145
MOZ,KNA,0,0,0,0,11362.09,9.338037654226344
MOZ,KOR,0,0,0,0,12104.01,9.401292081641017
MOZ,KWT,0,0,0,0,6371.095,8.75952663332222
MOZ,LAO,0,0,0,0,9014.243,9.106561160952463
MOZ,LBN,0,0,0,0,6666.532,8.804855063663995
MOZ,LBR,0,0,0,0,5901.572,8.682974035082763
MOZ,LBY,0,0,0,0,6851.225,8.832182747384502
MOZ,LCA,0,0,0,0,11043.67,9.309612692125526
MOZ,LKA,0,0,0,0,6282.383,8.745504646084763
MOZ,LSO,0,0,0,0,625.8596,6.43912606479516
MOZ,LTU,0,0,0,0,9003.249,9.105340791173534
MOZ,LUX,0,0,0,0,8808.706,9.08349582959541
MOZ,LVA,0,0,0,0,9263.02,9.13378540837941
MOZ,MAC,0,1,0,1,10243.01,9.234350800712539
MOZ,MAR,0,0,0,0,7869.63,8.970766326329128
MOZ,MDA,0,0,0,0,8129.885,9.003302057300361
MOZ,MDG,0,0,0,0,1724.365,7.4526141457521256
MOZ,MDV,0,0,0,0,5537.245,8.619252363631674
MOZ,MEX,0,0,0,0,15053.06,9.619336571768988
MOZ,MHL,0,0,0,0,15177.88,9.627594383752607
MOZ,MKD,0,0,0,0,7650.645,8.942545236991869
MOZ,MLI,0,0,0,0,6146.695,8.72366981797632
MOZ,MLT,0,0,0,0,7142.197,8.873775711083978
MOZ,MMR,0,0,0,0,8362.645,9.031530043598567
MOZ,MNG,0,0,0,0,11051.99,9.31036578122929
MOZ,MNP,0,0,0,0,13037.24,9.47556515663654
MOZ,MRT,0,0,0,0,7188.508,8.880238918750669
MOZ,MSR,0,0,0,0,11287.17,9.331421961417465
MOZ,MTQ,0,0,0,0,11080.47,9.312939378174187
MOZ,MUS,0,0,0,0,2627.201,7.873674299891411
MOZ,MWI,1,0,0,0,1341.776,7.201749388547599
MOZ,MYS,0,0,0,0,8100.172,8.999640575002982
MOZ,NAM,0,0,0,0,1614.799,7.386965769706857
MOZ,NCL,0,0,0,0,12715.51,9.450577787158005
MOZ,NER,0,0,0,0,5499.0,8.612321536507814
MOZ,NFK,0,0,0,0,12275.69,9.415376162895523
MOZ,NGA,0,0,0,0,4786.563,8.473567896317965
MOZ,NIC,0,0,0,0,13477.33,9.508764293630987
MOZ,NIU,0,0,0,0,14467.43,9.579655195005323
MOZ,NLD,0,0,0,0,9123.539,9.118613056042742
MOZ,NOR,0,0,0,0,9765.214,9.18658175807321
MOZ,NPL,0,0,0,0,8217.305,9.013997575411974
MOZ,NRU,0,0,0,0,14315.53,9.569100240947433
MOZ,NZL,0,0,0,0,11319.57,9.334288365169968
MOZ,OMN,0,0,0,0,6190.626,8.730791491421481
MOZ,PAK,0,0,0,0,7900.479,8.974678669528405
MOZ,PAL,0,0,0,0,6402.374,8.764424138067456
MOZ,PAN,0,0,0,0,12655.11,9.445816365157963
MOZ,PCN,0,0,0,0,14056.08,9.550810321370372
MOZ,PER,0,0,0,0,11324.34,9.334709670507303
MOZ,PHL,0,0,0,0,10565.69,9.265367237903355
MOZ,PLW,0,0,0,0,11560.9,9.35538399386713
MOZ,PNG,0,0,0,0,11932.69,9.387036971652927
MOZ,POL,0,0,0,0,8778.391,9.080048412432284
MOZ,PRI,0,0,0,0,11745.13,9.371193965571562
MOZ,PRK,0,0,0,0,12057.44,9.397437175774826
MOZ,PRT,0,1,1,0,8408.654,9.037016692595591
MOZ,PRY,0,0,0,0,8841.872,9.087253897918592
MOZ,PYF,0,0,0,0,15186.75,9.628178616147489
MOZ,QAT,0,0,0,0,6053.238,8.70834861446448
MOZ,REU,0,0,0,0,2401.482,7.783841325761361
MOZ,ROM,0,0,0,0,7861.247,8.969700524238942
MOZ,RUS,0,0,0,0,9107.99,9.116907329247146
MOZ,RWA,0,0,0,0,2688.428,7.896711915158372
MOZ,SAU,0,0,0,0,5836.487,8.671884353727949
MOZ,SDN,0,0,0,0,4620.774,8.438317502511321
MOZ,SEN,0,0,0,0,7053.584,8.861291135425002
MOZ,SGP,0,0,0,0,8214.728,9.013683919758881
MOZ,SHN,0,0,0,0,4117.032,8.322887794389686
MOZ,SLB,0,0,0,0,13109.7,9.481107693200725
MOZ,SLE,0,0,0,0,6269.239,8.74341025464999
MOZ,SLV,0,0,0,0,13831.58,9.53470966252965
MOZ,SMR,0,0,0,0,8047.219,8.99308184488703
MOZ,SOM,0,0,0,0,3405.839,8.133246590581026
MOZ,SPM,0,0,0,0,11993.53,9.392122616700856
MOZ,STP,0,1,0,1,4023.832,8.299989961405059
MOZ,SUR,0,0,0,0,10085.05,9.218809408234227
MOZ,SVK,0,0,0,0,8393.578,9.035222168624514
MOZ,SVN,0,0,0,0,8222.766,9.014661927798391
MOZ,SWE,0,0,0,0,9587.224,9.168186657777442
MOZ,SWZ,1,0,0,0,150.5023,5.013978366464182
MOZ,SYC,0,0,0,0,3403.092,8.132439709104613
MOZ,SYR,0,0,0,0,6630.364,8.799414983633636
MOZ,TCA,0,0,0,0,12356.0,9.421897054038473
MOZ,TCD,0,0,0,0,4652.676,8.44519781692503
MOZ,TGO,0,0,0,0,4916.219,8.50029501810702
MOZ,THA,0,0,0,0,8573.696,9.056454190499485
MOZ,TJK,0,0,0,0,8121.447,9.002263619250082
MOZ,TKL,0,0,0,0,15319.89,9.636907263112146
MOZ,TKM,0,0,0,0,7606.793,8.93679694284843
MOZ,TMP,0,1,0,1,9897.215,9.200008683415406
MOZ,TON,0,0,0,0,13990.9,9.54616239725581
MOZ,TTO,0,0,0,0,10938.21,9.300017442844743
MOZ,TUN,0,0,0,0,7372.071,8.90545394977969
MOZ,TUR,0,0,0,0,7466.486,8.918179752453712
MOZ,TUV,0,0,0,0,14765.84,9.600071683856761
MOZ,TWN,0,0,0,0,11110.82,9.315674687290784
MOZ,TZA,1,0,0,0,2243.914,7.715976941487511
MOZ,UGA,0,0,0,0,2927.169,7.9817910233236935
MOZ,UKR,0,0,0,0,8503.888,9.048278749662243
MOZ,URY,0,0,0,0,8295.354,9.023450878024967
MOZ,USA,0,0,0,0,13211.03,9.488807365710686
MOZ,UZB,0,0,0,0,8382.563,9.033908993969762
MOZ,VCT,0,0,0,0,11030.32,9.308403123612752
MOZ,VEN,0,0,0,0,11474.17,9.347853701158037
MOZ,VGB,0,0,0,0,11598.37,9.358619849979604
