iso_o,iso_d,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
GRC,ISR,0.0,0.0127932390545558,0.0127183476929874,0.0043842849003589,0.0022123701394689,0.0085131479882164,0.0047517371416999,0.0015121568532018,0.0121045190031728,0.0063197659568942,0.1668716228377613,0.3631370180870534,0.403964365029294,0.3394903974484022,0.2595513811090567,0.0994912008920959,0.0683785563008894,0.1427673419170968,0.211186442070667,0.1370779372942862,0.3159503676524948,0.1289997233982194,0.1616417018528208,0.1661648743260482
GRC,ITA,0.0,0.290049079815562,0.6055734720904896,0.8107482562007009,0.5254276958887463,0.938094593354856,0.8893253922530928,0.7729177464270169,0.8170526492704251,0.7196009737354975,0.5860616745581793,0.5115677409841978,0.5217154317269983,0.4406898671349974,0.4010787955713663,0.4000733795447448,0.4919457144736915,0.2904580723439344,0.3146618493534083,0.2668438585960215,0.6566181542645755,0.6776114703384266,0.639686977757342,0.3445144322354815
GRC,JOR,0.0,0.0,0.0,0.0,0.0,0.0008397229414732,0.0392161522378535,0.0,0.0125321785650987,0.0,0.0,0.0444272142789766,0.013566035841205,0.004351423489385,0.0543834332840574,0.0165832377635813,0.0,0.0053782980895217,0.0020174984705695,0.0011262665821544,0.0006634029425055,0.0042673499364795,0.0073320122972474,0.0061978215364981
GRC,JPN,0.0,3.77226704921983,1.6479187833576838,0.523822461736599,0.1990220659762674,0.098188720268475,0.0351317656911044,0.2849152828739183,0.121215002987033,0.0413975492519278,0.0130443579463673,0.2282298227733322,0.1634979474511292,0.2108625092128357,0.3118778869757507,0.9605519071407802,0.548909786316077,0.6608130451808701,0.8057257640448251,1.0282366068674615,0.9310536975074816,1.3126072981229644,1.4496347499162794,1.6670681352295835
GRC,KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006001845766006,0.0002451357473694,0.0157210395874243,0.0,0.0,0.0,0.0,0.0
GRC,KEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003562130638852,0.0,0.0,0.0003951897763538,0.0,0.0
GRC,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,KOR,0.0,0.0013932196993801,0.0751800500791414,0.0248395892230289,0.0075097531315388,0.0026021950380084,0.0315742626697935,0.320291190980171,0.1329430187955765,0.0826156852437419,0.0256632011835961,0.0082988730310962,0.004238955566068,0.0,0.0029931133278264,0.0041602692690115,0.0084518167930739,0.0146044800429993,0.0050210467961083,0.1334971169986215,0.0763028774882252,0.0546114574269657,0.0770086495492779,0.2093018504655583
GRC,KWT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005654419329098,0.0,0.0,0.0013916477154416,0.0356976402374242,0.011075228824936,0.0577917008199429,0.0193710646165203,0.0091835124904688,0.0073023741448135,0.0068839859500879,0.0238711124668633,0.0106323474445213,0.0110590578480245,0.009239636468141
GRC,LBN,0.0,0.0046713100007887,0.0277917829486226,0.019912623236249,0.0191163935914859,0.0084306600617643,0.0065363655181331,0.0037106506307594,0.0133716538759734,0.0119631022187604,0.0354400260385608,0.0280246087671057,0.0592091808081773,0.0359976174318029,0.0403042754525419,0.0297881085762361,0.0787656643122213,0.2250079079192584,0.1498986626927727,0.0884472749596272,0.1143385092812548,0.0369360376820823,0.065420588534706,0.1162823825979263
GRC,LBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,LBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,LKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,LTU,0.0,5.26734756751691e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017967290344294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005610819809894,0.0,0.0041323375864124,0.0048392129289386,0.0024250102762336,0.0019378732068373
GRC,LUX,0.0,0.0006592888638541,0.0005361100498546,0.0103244867398423,0.0130826905234811,0.004103716246075,0.0020553321382664,0.0006240238354656,0.0,0.0,0.0,0.0,0.0031980355881624,0.001404922617459,0.0,0.0,0.0,0.001594409691593,0.0,0.0075086404539794,0.0,0.0027218016319808,0.0,0.0393597428398437
GRC,LVA,0.0,0.0,0.0,0.002683819199327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026514529088793,0.0,0.0,0.0,0.0077377481705329,0.0097589662555098,0.0,0.0
GRC,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149644437554799,0.1437690840107609,0.1036683155079261
GRC,MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052107612240082,0.0023116118752206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009838699034594,0.0,0.0,0.0,0.0
GRC,MDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16360738380214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,MDG,0.0,0.0,0.0,0.0,0.0,0.0,4.87182863607264e-06,0.0,0.0,0.0012675773735105,0.0,0.0,0.0,0.0,0.0,0.0004447258849132,0.0,0.0,0.0,0.0,0.0002865439702312,0.0119538159437039,0.0,0.0
GRC,MEX,0.0,0.0166466772666373,0.0072462990314087,0.0047933673385734,0.0383784734418037,0.0127497220224319,0.0055522486898303,0.0037509288297978,0.0205178742694057,0.0070439574752021,0.0221024004678123,0.0100428222025635,0.0134095381382625,0.0142427720195289,0.005512052088482,0.005959468632044,0.0571261625342307,0.028941278974314,0.01349782256681,0.0043317843090573,0.0126945144739032,0.0091285793214145,0.0056649552923825,0.015410391681669
GRC,MKD,0.0,9.85945481953959e-05,0.0277650602761264,0.0102093234164818,0.0039048751697162,0.0027573722969448,0.0046131899849761,0.0024063043970254,0.0024642561838666,0.0022936253646343,0.0031030312027874,0.0026306476656834,0.0009721259406014,0.001431194761978,0.002082800758047,0.0024864835749141,0.0009987798168377,0.0025707917981534,0.0008184950580347,0.0004044248782811,0.0001505837420662,0.0001981914010549,0.0,8.063239022400442e-05
GRC,MLT,0.0,0.0015842981802238,0.0038322120875567,0.002030885605408,0.001016749471408,0.0,0.0,0.0,0.0,0.0006965531760611,0.0005699639154034,0.0,0.0,0.0008169424435735,0.0,0.0,0.0,0.0030820265617545,0.0,0.0,0.0143959721627638,0.0055142933415029,0.0053781488603185,0.0021649553494476
GRC,MOZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,MWI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004610260695782,0.0,0.0,0.0001441814702251,0.0,0.0,0.0,0.0
GRC,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009502487881115,0.0082019989957166,0.0045568474014174,0.0,0.0021695963284369,0.0,0.0011082292242606,0.0,0.0109889937234808,0.0065001885810057,0.0057791941803366,0.0,0.0050046169869021,0.0,0.0081317439570936,0.0031437545827527
GRC,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68778139703065e-06
GRC,NCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008183225320786,0.0005924066082438,0.0005224348489716,0.0006256318436137,0.0,0.0,0.0,0.0
GRC,NER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,NGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001925865281156,0.0005730689756899,0.0,0.0,0.0,0.0,0.0
GRC,NLD,0.0,0.0004656941633054,0.0220177044352633,0.0101024687192206,0.0194741108595307,0.0258038938667596,0.0474444162708281,0.2501577647087075,0.1857634754003372,0.1655371613066111,0.1196991746219461,0.0700252242486244,0.0779574819931751,0.053967634321529,0.030148970941981,0.0332708058360024,0.0576324544536364,0.0327493611044285,0.0125719500379399,0.0048752813030534,0.2924378011548491,0.0954303162245598,0.0386558389119435,0.0145395718052639
GRC,NOR,0.0,0.0347975360338615,0.0316456921408486,0.0113565022131273,0.0035103344967743,0.0086620408360977,0.0043882397617579,0.0081879984291367,0.0455455229320005,0.0342584292488073,0.0166540172619763,0.0109033839053935,0.0154623727098937,0.0100454745620681,0.0126753242377277,0.0153266137986279,0.0134203204821303,0.0109275525349913,0.0046003771890721,0.0075852623779055,0.0141902770530233,0.0114448266597678,0.0487932014709745,0.0707949855622357
GRC,NZL,0.0,0.0063215543819674,0.0,0.0024566205796475,0.0035642591985998,0.0082072669044619,0.0175723185980493,0.0410705721762479,0.0320301294685949,0.032709459430738,0.0,0.010829175178692,0.0114743834954919,0.0647876873759284,0.2585173088242805,0.1176722801275599,0.03986185343879,0.0226010155859796,0.0267501497386252,0.0669883676723401,0.033654237203244,0.0129563570246696,0.0487327321899145,0.017799100219922
GRC,OMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001205157098526,0.0352559254686112,0.0244729852415001
GRC,PAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,PAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008414408490893,0.0,0.0,0.0057993075397413,0.0,0.0,0.0119197835913723,0.0,0.0,0.0061576190685516,0.0100500068588546
GRC,PER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005296112408384,0.0,0.0,0.0
GRC,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011776543229027,0.0,0.0,0.0,0.0,0.0,0.0,0.0411640463354933,0.0192755445634252,0.0092265590169315,0.0038390097914127,0.0113681376450046,0.0,0.0058948520745319,0.0017858845897194,0.0
GRC,POL,0.0,0.0,0.0,0.0,0.0002126992271025,0.0989515553586002,0.140516993775553,0.1502504712003959,0.1502272276624418,0.1690517693730475,0.1750291298391082,0.1493776406392444,0.1408467418137932,0.1440796390464469,0.3151865237953921,0.2477292813556806,0.115666372601577,0.0482981569345122,0.027425701364087,0.0285456104251359,0.0391083037598113,0.0832153193867031,0.1460882110099339,0.105564686205665
GRC,PRT,0.0,0.0,0.0255418146625531,0.0474198301492183,0.0253418898711592,0.0266228215294443,0.0241378999915521,0.0291782147316652,0.0135218140873104,0.0,0.0076824990712323,0.0029445127037732,0.0008854966788455,0.0,0.0,0.0,0.0073871587251949,0.005279216380406,0.0049448202757898,0.0088928712888979,0.0046479111579833,0.0,0.0,0.0120493478676602
GRC,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,QAT,0.0,0.0019027617316671,0.0,0.0,0.0,0.0,0.0,0.0039427072339958,0.0011842808995148,0.0013440858563448,0.0,0.0010904135539003,0.0043043772471875,0.1998363420518642,8.07047362079908,2.437199251077157,0.7316649234464552,0.2201487257996333,0.0,0.0,0.0835575480567897,0.0265112853291179,0.0411298901574284,0.0357185836933787
GRC,RUS,0.0,10.1957603943626,3.109419690531342,0.0,0.0,0.9495595540818912,0.2856135795566482,0.0998752267952299,0.0688964242453378,0.0963932696885205,0.1412004377401511,0.3421233495292073,0.2984217963146752,0.0994279516171854,1.3586457365950355,1.4548058324705209,0.5252794481013123,0.162688081145059,0.0687589549493353,0.1127486942457653,0.1877447711739305,0.0566182459619851,0.4312069907261825,0.1816031224184204
GRC,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005682939136299,0.0224029514725838,0.0093662655778409,0.0108570158207077,0.01174004052287,0.0110087100995212,0.0061848756714562,0.0037800037553336,0.0023040180135716,0.0034809539042061
GRC,SGP,0.0,0.0013985458681503,0.0166298817419815,0.0073027201459984,0.0024139912197421,0.0011141631306974,0.0005044511190645,0.1259690833956623,0.0382199974575449,0.0916154425884698,0.0,0.0282978577525232,0.008848142514306,0.0031215229683819,0.2129325800579165,0.0827820965337174,0.0973001904391513,0.069458816048022,0.0755843054823069,0.0921683647547459,0.0763542528466985,0.0446318165755022,0.1821359314458407,1.2545281919855122
GRC,SLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001852933284608,0.0,0.0
GRC,SUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,SVK,0.0,0.0,0.0018681525004627,0.0,0.0,0.0,0.0,0.0,0.0,0.001317496454624,0.0045208939281901,0.0050307635979668,0.0037220806088373,0.0,0.0,0.0,0.0,0.0,0.0030315579326833,0.0009595419460692,0.0002976518773502,0.0001199746881242,0.0024613045074321,0.0043521981730258
GRC,SVN,0.0,0.0010226172750877,0.0,0.0024450390908349,0.0,0.0,0.0,0.04767658352133,0.0419906439603755,0.0148667747299964,0.0,0.0,0.0,0.0083285043366008,0.0028684496436789,0.0,0.0,0.0039123261820246,0.0020526017076697,0.0007197237666683,0.0016742234273286,0.0008310130377145,0.0,0.0
GRC,SWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023937923961888,0.0119323311013414,0.0235904880314724,0.0257798399007658,0.0202037684540319,0.0217941262092266,0.0159436428235019,0.0114182481231565,0.0101074032717689,0.0055724503006026,0.0022825727576036,0.0013018920371698,0.0185655007688328,0.0339516474391902,0.0110727999723602,0.0038670707301553,0.0017903646176846
GRC,SYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003983636368539,0.000176220091137,0.0,0.0,0.0,6.15317273144779e-05,0.0081189708495513,0.0026152136466465,0.0031524389406592,0.0,0.0026585327166576,0.0147005669498613,0.0217492898947931
GRC,TTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009828228755245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014773499843365,0.0,0.0,0.0,0.0,0.0,0.0005741226865887,0.0,0.0010464109002245
GRC,TUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033986827891343,0.0,0.0043952967818797,0.0,0.0,0.0,0.0,0.0
GRC,TUR,0.0,0.104019267401063,0.0616476911839368,0.0396671889369932,0.025087198695049,0.0138801156184471,0.0287436977664977,0.04170697891137,0.0566955853398739,0.0928097201656965,0.0618643002251934,0.0536365249920658,0.0539508920349582,0.3462527011944745,0.1811921711372169,0.18400180394872,0.0704508145580719,0.081393912412181,0.1043877944830881,0.0911520883417284,0.0563870143247184,0.0195814834764809,0.0109616879059746,0.1021752657246914
GRC,TWN,0.0,0.0,0.010281528911287,0.0,0.0131838775510787,0.0,0.0,0.0789952691551411,0.0353424003076772,0.0231676487148254,0.0081641622380369,0.0,0.0107045945405338,0.0092897639337238,0.039755284546211,0.023601741842696,0.0194562720420094,0.0085565145525251,0.0068561208078865,0.0083111041210871,0.0275072967292948,0.0123367715213355,0.0634620644686184,0.0532886146668603
GRC,TZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60735540964861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,UGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22410960910833e-06,0.0,2.14677220536603e-05
GRC,UKR,0.0,0.0,0.0,0.0032569100589513,0.0835761496003607,0.0525118069493109,0.015882144800292,0.0,0.0052411993450671,0.0049448768455809,0.0060599657937997,0.0,0.1404048259242879,0.0626227586882403,0.0,0.0216201085032639,0.0,0.0,0.0,0.007869067363102,0.0062765473541181,0.0050249218110177,0.0,0.0
GRC,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17021580079362e-05,0.0,0.0,0.0,0.0,0.0027809957355589,0.0,0.0009324747436414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045205796894642,0.0045290291337846
GRC,USA,0.0,29.2655951911401,28.662523143582128,21.48341000101904,21.63458317997811,16.873310866473535,26.64432623283706,26.27979042947021,27.175703125051864,28.54342942584136,28.361635702404907,30.27219327427327,23.39366197283718,31.656204506384952,29.898050945666384,48.10566218321992,36.32380463818357,48.08644803462807,36.07413131505312,33.64793777233324,30.11695191511787,18.43639598245349,25.289077040460544,30.435660742089865
GRC,VCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,VEN,0.0,0.0,0.0,0.0,0.0,0.0007483269656998,0.0,0.0,0.0003923271839684,0.0002844461689046,0.0003118012593925,0.0002920536657416,0.0004185101444686,0.0,0.010048617998017,0.0032002760563455,0.0025842397086104,0.0008359229889759,0.0,0.0,0.0,0.0,0.0,0.0
GRC,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,ZAF,0.0,0.0257987103976027,0.0121632335788101,0.0,0.0067169950007627,0.0051019641742701,0.0034503755710071,0.0056722420936328,0.0191397173259097,0.0079404073313004,0.0057737809414361,0.0084319552856701,0.004172768117239,0.0017360844389118,0.012347968799432,0.0346693094679196,0.0654576954422604,0.0469417578914866,0.0242176489450048,0.0163488572857643,0.0232233279153616,0.0082328989940361,0.0026653479621977,0.010938331813154
GRC,ZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64117515138822e-06
GRC,ZWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004404132362619,0.0,0.0,0.000136465931109,0.0,0.0,0.0,0.0047653531392758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014792855883715,0.0
GRD,ARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39825502104904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003903486677877,0.0005222637972897,0.0004043445243245,0.0,0.0,0.0,0.0,0.0
GRD,AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007119802854412,0.0,0.0
GRD,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71434514802488e-05,0.0,0.0,0.0,0.0,1.316796070306554e-05
GRD,BLZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,BMU,0.0,0.0,0.0,7.3994553821707e-05,8.09860520295183e-05,8.05955364680283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003176236836403,0.0,0.0,0.0,0.0,0.0
GRD,BRB,0.0,0.0,0.0,0.0,2.35092820437019e-06,1.699294942024296e-06,0.000225429395696,0.0005669844726858,0.0001880876547366,0.0004237761689454,0.0001375050028089,0.0011230252177224,0.0005465542488493,0.0005941511885141,0.0,0.0,0.0,0.0,0.0,0.0002702334577346,0.0004825271320465,0.0003780715340528,0.0002604252935677,0.0
GRD,CAN,0.0,0.0,0.0,0.0,0.0027855958322418,0.0,0.0,0.0028029527778641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010517207180819,0.0003191427765761,0.0,0.0,0.0039404848997506,0.0
GRD,CHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010786584235119,0.0018669202964524,0.0,0.0,0.0053974723100848,0.0034368762271498,0.0,0.0019774332991382,0.0,0.0,0.0,0.001604851583876
GRD,CHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285890374807397,0.0,0.0,0.0109799714848169,0.0118803044519576,0.0,0.0,0.0,0.0,0.0060988581989474,0.0147812892549106,0.0
GRD,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,DEU,0.0,0.0,0.0,0.0,0.0,0.0006646108298776,0.0,0.0,0.0,0.0002092912329209,0.0,0.0,0.0,0.0,0.0001109073285424,0.000136732549804,0.0,0.0,0.0194694583773792,0.0,0.0,0.0,0.0,0.0
GRD,DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001236201704406,0.0,0.0,0.0,7.46918612114868e-05,0.0
GRD,DOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09672972632151e-05,0.0,0.0,0.0
GRD,ESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212958860905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008287748294884,0.0,0.0005753592528376
GRD,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07817629334134e-06
GRD,GBR,0.0,0.0,0.0,0.0,0.0061216090949959,0.0,0.0,0.0661006935858541,0.0,0.0525130619770888,0.0,0.0,0.0573700357024455,0.0,0.0173159593843088,0.0,0.0,0.0053618816298213,0.0,0.0,0.0032785338894514,0.0,0.0,0.0043267994184437
GRD,GUY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,IRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004445058712253,0.0,0.0,0.0,0.0,0.0,0.0004001685350345,0.0,0.0,0.0,0.0,0.0
GRD,ITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001335175162358,0.0,0.0,0.0,0.0,0.0
GRD,JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,LCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80858604632325e-05,0.0,1.731354102407401e-05,7.40092511596519e-05,0.0003925727753478,0.0004647041382978,0.0,0.0,0.0005558854630929,0.0,0.0,0.0020216088595167,0.0006115539964943,0.0,0.0003108861200735,0.0001102723304126,6.767627365446003e-05
GRD,MEX,0.0,0.0,0.0,0.0,0.0,0.0,6.06097813153592e-05,7.135885597071997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,NLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008142603919386,0.0,0.0,0.0,0.0,0.0002550058945379
GRD,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,SVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53499999524906e-05,0.0,0.0002106429551953,0.0003929005377528,0.0
