iso_o,iso_d,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
KGZ,PAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
KGZ,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
KGZ,PRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003
KGZ,QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0002,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0
KGZ,RUS,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0013,0.0001,0.0,0.0012,0.0058,0.0092,0.0,0.008,0.0002,0.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGZ,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0
KGZ,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0002,0.0,0.0003,0.0,0.0,0.0,0.0,0.0016,0.0,0.0
KGZ,SVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGZ,TJK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGZ,TUR,0.0,0.0,0.0,0.0,0.0011,0.0028,0.0036,0.0001,0.0001,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
KGZ,USA,0.0,0.0,0.0,0.0,0.0001,0.0247,0.0001,0.0084,0.0,0.0028,0.0,0.0,0.0,0.2775,0.0001,0.0,0.0,0.2323,0.0,0.0053,0.0213,0.003,0.0,0.0,0.0,0.0011,0.0398,0.0401,0.0153
KGZ,ZAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,ARE,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0008,0.0006,0.0002,0.0,0.0025,0.0002,0.0007,0.0016,0.0,0.0011,0.0005,0.0,0.0002,0.0,0.0,0.0,0.002,0.0,0.0771,0.0,0.0
KHM,ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,AUS,0.0006,0.0023,0.0032,0.0067,0.0098,0.0033,0.0098,0.0115,0.0089,0.0244,0.0433,0.0151,0.0299,0.0165,0.0977,0.1168,0.0372,0.0211,0.0238,0.2824,0.0142,0.0101,0.025,0.0406,0.0466,0.0827,0.0229,0.0032,0.0014
KHM,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0004,0.0,0.0002,0.0007,0.0063,0.002,0.0049,0.0005,0.0013,0.0,0.0006,0.0005,0.0011,0.002,0.0029,0.0006,0.0013,0.0,0.0
KHM,AZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
KHM,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
KHM,BEL,0.0,0.0,0.0,0.0,0.0005,0.0009,0.0019,0.0012,0.0,0.0044,0.0035,0.0094,0.0099,0.0107,0.0145,0.7395,0.0106,0.0047,0.0179,0.0121,0.0092,0.0033,0.0012,0.0088,0.0014,0.0094,0.0229,0.0365,0.0769
KHM,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,BHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0262,0.0
KHM,BOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0
KHM,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0007,0.0,0.0,0.0,0.0015,0.0,0.0015,0.001,0.0044,0.0,0.0,0.0,0.0019,0.0,0.0043,0.0,0.0,0.0
KHM,BRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,BRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,CAN,0.0,0.0015,0.0008,0.0009,0.0023,0.0009,0.0053,0.0102,0.0011,0.0051,0.0097,0.0071,0.0067,0.0037,0.0142,0.0091,0.0167,0.0141,0.0093,0.0128,0.0009,0.0,0.0067,0.0242,0.0317,0.022,0.1317,0.0064,0.0
KHM,CHE,0.0017,0.0,0.0002,0.0003,0.0005,0.0004,0.0,0.0028,0.004,0.0034,0.0036,0.0012,0.0139,0.0162,0.0104,0.0105,0.013,0.0103,0.0435,0.0415,0.0125,0.0138,0.0646,0.0239,0.0818,0.0141,0.0068,0.012,0.0122
KHM,CHL,0.0,0.0,0.0001,0.0001,0.0002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0082,0.0081,0.0093,0.0069,0.0036,0.0023,0.0008,0.0005,0.0,0.0,0.0,0.0001,0.0001,0.0
KHM,CHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0029,0.0037,0.0015,0.0125,0.0039,0.0116,0.0082,0.0259,0.0104,0.019,6.9659,0.0,0.0011,0.0002,0.0,0.0011,0.0345,0.002,0.0,0.0185
KHM,CIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0012,0.0,0.0016,0.0017,0.0023,0.0,0.0,0.0,0.0
KHM,CRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0012,0.0,0.0026,0.0,0.0003,0.0003,0.0004
KHM,CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0
KHM,CZE,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0
KHM,DEU,0.0002,0.0001,0.0002,0.0004,0.0007,0.0004,0.0007,0.0026,0.005,0.0033,0.008,0.0184,0.0126,0.0072,0.0087,0.0184,0.0097,0.014,0.0473,0.0331,0.0149,0.0142,0.0027,0.0353,0.017,0.0546,0.0023,0.0,0.016
KHM,DNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0014,0.0003,0.0003,0.0033,0.0028,0.0024,0.0,0.001,0.0002,0.0,0.0019,0.0,0.0,0.0,0.0038,0.0004,0.0004,0.0,0.0,0.0
KHM,DOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,ECU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,ESP,0.0,0.0,0.0001,0.0008,0.0016,0.0,0.0,0.0016,0.0117,0.0022,0.0028,0.0039,0.0084,0.0045,0.0016,0.0051,0.0041,0.001,0.0009,0.0056,0.0028,0.0004,0.0117,0.0037,0.0114,0.0022,0.0074,0.0,0.0028
KHM,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0017
KHM,FIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0004,0.0002,0.0028,0.0001,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,FRA,0.002,0.0016,0.0047,0.0047,0.008,0.0062,0.0207,0.0151,0.0192,0.0259,0.0503,0.0424,0.0823,0.0219,0.0381,0.0322,0.0627,0.0419,1.125,0.3494,0.0569,0.0494,0.0356,0.0282,0.0479,0.0133,0.006,0.0021,0.0031
KHM,GBR,0.0013,0.0009,0.0016,0.0021,0.0048,0.0071,0.002,0.021,0.0084,0.0411,0.0079,0.012,0.0212,0.0354,0.0141,0.0094,0.0214,0.0052,0.0385,0.0194,0.0362,0.0111,0.0112,0.0139,0.0195,0.0146,0.0068,0.1317,0.0205
KHM,GHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0
KHM,GRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
KHM,GRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0
KHM,GRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,GTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
KHM,HKG,0.0,0.0001,0.0001,0.0003,0.0005,0.0,0.0005,0.0,0.0035,0.0004,0.0046,0.0012,0.0035,0.0,0.0023,0.0011,0.0044,0.0073,0.0028,0.0,0.003,0.0,0.0059,0.0006,0.0001,0.0,0.0,0.1222,0.0
KHM,HND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,HRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0005,0.0
KHM,HUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0005,0.0,0.0003,0.0,0.0,0.0,0.0003,0.0,0.0,0.001,0.0001,0.0,0.0,0.0,0.0
KHM,IDN,0.0006,0.0004,0.0006,0.0006,0.0022,0.0013,0.0017,0.0005,0.0057,0.0008,0.0013,0.0,0.001,0.0,0.0013,0.0,0.0018,0.0229,0.0,0.0,0.1715,0.0,0.0,0.0015,0.0036,0.0,0.0,0.0,0.001
KHM,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.004,0.0046,0.0,0.0031,0.0051,0.0047,0.01,0.0007,0.0,0.0,0.0433,0.0091,0.007,0.0,0.0,0.0,0.0093
KHM,IRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.001,0.0036,0.0,0.0,0.0009,0.0001,0.0,0.0,0.0,0.0,0.0016,0.0048,0.0003,0.0,0.0,0.0,0.0
KHM,ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,ISR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0055,0.0,0.0005,0.0,0.0006,0.0,0.0,0.0009
KHM,ITA,0.0001,0.0001,0.0001,0.0002,0.0003,0.0003,0.0002,0.0001,0.0013,0.0035,0.0,0.0129,0.0017,0.0028,0.0,0.0052,0.0023,0.0004,0.0003,0.0194,0.0014,0.001,0.0026,0.0009,0.0017,0.0054,0.0069,0.0,0.0
KHM,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,JOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,JPN,0.0013,0.0004,0.0006,0.0022,1.5931,0.0019,0.0196,0.058,0.098,0.0036,1.2163,0.0057,0.1015,0.0022,6.5787,0.0005,0.3229,0.014,0.041,0.008,0.0007,0.0008,0.0105,0.0528,0.0054,0.0006,0.0022,0.1787,0.073
KHM,KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,KEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
KHM,KOR,0.0001,0.0001,0.0001,0.0002,0.0003,0.001,0.0002,0.0,0.0,0.767,0.0003,0.0011,0.0068,0.0,0.0063,0.001,0.0013,0.0081,0.0052,0.0004,0.0007,0.034,0.0058,0.0004,0.0,0.0,0.0001,0.0022,0.0
KHM,KWT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
KHM,LAO,0.0,0.0006,0.0004,0.0003,0.0004,0.0,0.0025,0.0,0.0,0.0,0.0001,0.0,0.0,0.0065,0.0,0.0,0.0129,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,LBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,LCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,LKA,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0003,0.0,0.0,0.0,0.0,0.0004,0.0,0.0001,0.0,0.0002,0.0002,0.0,0.0
KHM,LTU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,LUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0006,0.0,0.0,0.0031,0.0,0.0036,0.0006,0.0,0.004,0.0008,0.0,0.0,0.0,0.0003,0.0,0.0,0.0
KHM,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,MEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.003,0.0004,0.0,0.0018,0.003,0.004,0.0054,0.0033,0.0106,0.0084,0.0,0.0034,0.0045,0.0,0.0,0.0024,0.0036,0.0,0.0,0.0001
KHM,MLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
KHM,MLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,MMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0
KHM,MOZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
KHM,MUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,MYS,0.004,0.0001,0.0002,0.0004,0.0008,0.0014,0.0002,0.0009,0.003,0.0023,0.0039,0.0029,0.0024,0.0055,0.0026,0.0,0.0017,0.0001,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0047,0.0
KHM,NCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0
KHM,NLD,0.0,0.0008,0.0,0.0003,0.0004,0.0002,0.0,0.0001,0.0031,0.0013,0.0017,0.0,0.004,0.0047,0.0119,0.0107,0.0,0.0056,0.0036,0.0036,0.0048,0.0015,0.0027,0.0032,0.0024,0.0041,0.0,0.0002,0.0004
KHM,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0028,0.0,0.0014,0.0022,0.0,0.0003,0.0011,0.0,0.0,0.0008,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,NZL,0.0,0.0,0.0005,0.001,0.0006,0.0,0.0,0.0094,0.0,0.0,0.0035,0.0014,0.0036,0.0037,0.0016,0.0,0.0,0.0017,0.0013,0.0016,0.0043,0.0,0.0007,0.0018,0.0009,0.0,0.0008,0.0,0.0001
KHM,OMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,PAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,PER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0042,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0
KHM,PHL,0.0,0.0,0.0002,0.0002,0.0003,0.0,0.0,0.0018,0.0,0.0004,0.0008,0.0,0.0,0.0009,0.0005,0.002,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0004,0.0
KHM,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0011,0.0025,0.0,0.0,0.0
KHM,PRK,0.0,0.0003,0.0002,0.0001,0.0002,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,PRT,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0,0.0005,0.0,0.0,0.0011,0.0,0.0029,0.0013,0.0007,0.0012,0.0,0.0006,0.0009,0.0004,0.0,0.0004,0.0019,0.0,0.0,0.0045,0.0,0.0,0.0
KHM,PYF,0.0006,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,RUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,RWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0
KHM,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0
KHM,SGP,0.0006,0.0004,0.0663,0.0052,0.0514,0.0045,0.0014,0.0036,0.0131,0.0064,0.0027,0.0058,0.0356,0.0549,0.011,0.015,0.0562,0.0307,0.0306,0.0337,0.0336,0.0471,0.007,0.0507,0.2006,0.0353,0.154,0.0542,0.0373
KHM,SUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,SVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0,0.0,0.0
KHM,SWE,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0012,0.0,0.0001,0.0011,0.0023,0.0025,0.0003,0.0001,0.0007,0.0006,0.0,0.0023,0.0,0.0024,0.0007,0.0,0.0,0.0002,0.0023,0.0002
KHM,SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0021,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,THA,0.0,0.0002,0.0056,0.005,0.0095,0.0004,0.0026,0.0621,0.0044,0.0035,0.0017,0.0302,0.003,0.0067,0.0078,0.0154,0.0028,0.013,0.0017,0.0003,0.002,0.0064,0.0092,0.0202,0.0026,0.0127,0.0262,0.0,0.0054
KHM,TUN,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
