iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
HKG,ARM,0,0,0,0,0,0,0,0,6748.7246,6748.7246,6733.660165,6733.441467
HKG,ATG,0,1,1,0,1,0,0,0,15626.888,15626.888,15622.45891,15622.44869
HKG,AUS,0,1,1,0,0,0,0,0,7377.4907,7393.6973,7129.314217,7083.21772
HKG,AUT,0,0,0,0,0,0,0,0,8739.125,8739.125,8822.784123,8820.835474
HKG,AZE,0,0,0,0,0,0,0,0,6291.2969,6291.2969,6371.618545,6369.298836
HKG,BDI,0,0,0,0,0,0,0,0,9628.0605,9628.0605,9593.837775,9593.658927
HKG,BEL,0,0,0,0,0,0,0,0,9405.1172,9405.1172,9396.215706,9396.058613
HKG,BEN,0,0,0,0,0,0,0,0,11938.6,11907.232,11891.11171,11890.36421
HKG,BFA,0,0,0,0,0,0,0,0,12045.566,12045.566,12099.06442,12097.25722
HKG,BGD,0,0,0,0,1,0,0,0,2439.3552,2439.3552,2432.340125,2429.606136
HKG,BGR,0,0,0,0,0,0,0,0,8427.25,8427.25,8289.832049,8287.557223
HKG,BHR,0,0,0,0,1,0,0,0,6397.5928,6397.5928,6398.487343,6398.475843
HKG,BHS,0,1,1,0,1,0,0,0,14619.857,14619.857,14580.31207,14579.72697
HKG,BIH,0,0,0,0,0,0,0,0,8758.084,8758.084,8774.617737,8774.313881
HKG,BLR,0,0,0,0,0,0,0,0,7819.1025,7819.1025,7786.467658,7783.785318
HKG,BLZ,0,1,1,0,1,0,0,0,14978.066,14978.066,14965.02308,14964.89712
HKG,BMU,0,1,1,0,1,0,0,0,13959.601,13959.601,13945.75518,13945.75007
HKG,BOL,0,0,0,0,0,0,0,0,19347.537,19674.051,19446.2611,19444.48875
HKG,BRA,0,0,0,0,0,0,0,0,18059.717,18014.896,17662.09098,17640.48412
HKG,BRB,0,1,1,0,1,0,0,0,16039.237,16039.237,16028.20338,16028.1979
HKG,BRN,0,0,0,0,1,0,0,0,1931.1895,1931.1895,1953.753057,1953.600607
HKG,BTN,0,0,0,0,0,0,0,0,2527.3906,2527.3906,2506.368772,2504.671339
HKG,BWA,0,1,1,0,1,0,0,0,10865.835,10865.835,10789.91469,10788.11489
HKG,CAF,0,0,0,0,0,0,0,0,10399.859,10399.859,10385.60694,10382.1097
HKG,CAN,0,1,1,0,0,0,0,0,12568.153,12434.386,11927.54014,11850.76992
HKG,CCK,0,0,1,0,0,0,0,0,4306.2671,4306.2671,,
HKG,CHE,0,0,0,0,0,0,0,0,9409.0059,9409.0059,9378.222762,9377.436217
HKG,CHL,0,0,0,0,0,0,0,0,18697.316,18697.316,18674.08873,18663.47877
HKG,CHN,1,1,1,0,0,0,0,1,1976.249,1976.249,1612.37434,938.8217671
HKG,CIV,0,0,0,0,0,0,0,0,12640.104,12686.491,12659.7216,12659.13621
HKG,CMR,0,1,1,0,0,0,0,0,11148.407,11148.407,11061.64073,11053.62293
HKG,COG,0,0,0,0,0,0,0,0,11112.901,11112.901,11218.59389,11215.36786
HKG,COK,0,1,1,0,0,0,0,0,10515.425,10515.425,10509.28328,10507.71473
HKG,COL,0,0,0,0,0,0,0,0,16876.182,16876.182,16737.39647,16733.17645
HKG,COM,0,0,0,0,0,0,0,0,8601.2021,8601.2021,8570.801424,8570.579782
HKG,CPV,0,0,0,0,0,0,0,0,13833.105,13833.105,13807.49235,13807.31851
HKG,CRI,0,0,0,0,0,0,0,0,15930.781,15930.781,15918.56535,15918.43192
HKG,CUB,0,0,0,0,0,0,0,0,14673.479,14673.479,14870.49747,14867.36863
HKG,CXR,0,1,1,0,1,0,0,0,3752.2515,3752.2515,,
HKG,CYM,0,1,1,0,1,0,0,0,15108.686,15108.686,15101.26136,15101.2572
HKG,CYP,0,0,0,0,1,0,0,0,7810.5562,7810.5562,7812.069024,7811.870157
HKG,CZE,0,0,0,0,0,0,0,0,8794.6162,8794.6162,8719.955953,8718.681833
HKG,DEU,0,0,0,0,0,0,0,0,9209.7021,8759.4805,9026.214121,9022.528217
HKG,DJI,0,0,0,0,0,0,0,0,7590.8726,7590.8726,7592.81398,7592.774722
HKG,DMA,0,1,1,0,1,0,0,0,15824.438,15824.438,15806.78805,15806.77395
HKG,DNK,0,0,0,0,0,0,0,0,8679.1689,8679.1689,8734.596664,8733.949115
HKG,DOM,0,0,0,0,0,0,0,0,15476.405,15476.405,15437.5835,15437.40152
HKG,DZA,0,0,0,0,0,0,0,0,10272.679,10272.679,10286.8142,10281.09933
HKG,ECU,0,0,0,0,0,0,0,0,17224.252,17224.252,17288.83435,17288.36502
HKG,EGY,0,0,1,0,0,0,0,0,8148.9434,8148.9434,8156.604816,8156.272834
HKG,ERI,0,1,1,0,1,0,0,0,7891.3882,7891.3882,7849.869476,7848.461587
HKG,ESH,0,0,0,0,0,0,0,0,12136.604,12136.604,12194.63901,12192.34434
HKG,ESP,0,0,0,0,0,0,0,0,10551.061,10551.061,10509.47422,10497.10459
HKG,EST,0,0,0,0,0,0,0,0,7864.6436,7864.6436,7816.962071,7816.308507
HKG,ETH,0,1,0,0,0,0,0,0,8132.2715,8132.2715,8114.921623,8112.810235
HKG,FIN,0,0,0,0,0,0,0,0,7835.6157,7835.6157,7816.45391,7815.322696
HKG,FJI,0,1,1,0,1,0,0,0,8313.7383,8313.7383,8287.256618,8286.912647
HKG,FLK,0,1,1,0,1,0,0,0,16686.225,16686.225,16686.51444,16686.00144
HKG,FRA,0,0,0,0,0,0,0,0,9639.4756,9639.4756,9710.371664,9707.47676
HKG,FRO,0,0,0,0,0,0,0,0,9304.3145,9304.3145,9294.749852,9294.72034
HKG,FSM,0,1,1,0,0,0,0,0,5024.1006,5024.1006,4485.178378,4387.525414
HKG,GAB,0,0,0,0,0,0,0,0,11515.337,11515.337,11472.29963,11470.92167
HKG,GBR,0,1,1,1,0,0,1,0,9638.4189,9638.4189,9631.606379,9631.085816
HKG,GEO,0,0,0,0,0,0,0,0,6707.7471,6707.7471,6783.741057,6781.963886
HKG,GHA,0,1,1,0,1,0,0,0,12255.404,12255.404,12251.67059,12251.0519
HKG,GIB,0,1,1,0,1,0,0,0,10942.363,10942.363,10934.57037,10934.56341
HKG,GIN,0,0,0,0,0,0,0,0,13522.052,13522.052,13224.96298,13222.97159
HKG,GLP,0,0,0,0,0,0,0,0,15751.229,15751.229,15713.2109,15713.16596
HKG,GMB,0,1,1,0,1,0,0,0,13354.632,13354.632,13325.32814,13325.02055
HKG,GNB,0,0,0,0,0,0,0,0,13369.153,13369.153,13347.94649,13347.84151
HKG,GNQ,0,0,0,0,0,0,0,0,11429.262,11429.262,11409.03781,11408.70263
HKG,GRC,0,0,0,0,0,0,0,0,8550.1943,8550.1943,8550.717244,8550.544796
HKG,GRD,0,1,1,0,1,0,0,0,16186.261,16186.261,16168.52473,16168.5123
HKG,GRL,0,0,0,0,0,0,0,0,10334.305,10334.305,10077.78068,10060.10266
HKG,GTM,0,0,0,0,0,0,0,0,15124.212,15124.212,15105.17524,15105.0929
HKG,GUF,0,0,0,0,0,0,0,0,16667.6,16667.6,16675.43056,16675.26203
HKG,GUY,0,1,1,0,1,0,0,0,16695.664,16695.664,16709.10554,16708.93558
HKG,HKG,0,0,0,0,0,0,0,0,12.429255,12.429255,17.6899212,12.25080586
HKG,HND,0,0,0,0,0,0,0,0,15363.83,15363.83,15252.29923,15251.79477
HKG,HRV,0,0,0,0,0,0,0,0,8863.9814,8863.9814,8857.449392,8856.521033
HKG,HTI,0,0,0,0,0,0,0,0,15436.521,15436.521,15409.68831,15409.55926
HKG,HUN,0,0,0,0,0,0,0,0,8577.6367,8577.6367,8562.845585,8561.84768
HKG,IDN,0,0,0,0,0,0,0,0,3262.165,3262.165,3163.010013,3142.430273
HKG,IND,0,1,1,0,1,0,0,0,3763.4753,3763.4753,3840.215306,3778.718248
HKG,IRL,0,1,1,0,0,0,0,0,9862.0146,9862.0146,9904.196398,9903.511742
HKG,IRN,0,0,0,0,0,0,0,0,6183.5566,6183.5566,6176.702322,6158.458062
HKG,IRQ,0,0,0,0,0,0,0,0,6851.4673,6851.4673,6814.083174,6812.609382
HKG,ISL,0,0,0,0,0,0,0,0,9696.8164,9696.8164,9661.224807,9660.52583
HKG,ISR,0,1,1,0,1,0,0,0,7765.7998,7765.7998,7748.848257,7748.781453
HKG,ITA,0,0,0,0,0,0,0,0,9289.3799,9289.3799,9284.440912,9282.730182
HKG,JAM,0,1,1,0,1,0,0,0,15399.918,15399.918,15376.23409,15376.18551
HKG,JOR,0,0,1,0,1,0,0,0,7662.5469,7662.5469,7659.769489,7659.643853
HKG,JPN,0,0,0,0,0,0,0,0,2891.2246,2891.2246,2707.46588,2662.799887
HKG,KAZ,0,0,0,0,0,0,0,0,4140.2842,4874.9395,4743.60503,4679.755448
HKG,KEN,0,1,1,0,1,0,0,0,8767.6592,8767.6592,8744.399112,8742.565423
HKG,KGZ,0,0,0,0,0,0,0,0,4304.9517,4304.9517,4303.756815,4301.994556
HKG,KHM,0,0,0,0,0,0,0,0,1541.6406,1541.6406,1544.859121,1542.435818
HKG,KIR,0,1,1,0,1,0,0,0,6783.1899,6783.1899,6906.691641,6872.849567
HKG,KNA,0,1,1,0,1,0,0,0,15618.758,15618.758,15260.60951,14662.35024
HKG,KOR,0,0,1,0,0,0,0,0,2095.8425,2095.8425,2056.35266,2054.641731
HKG,KWT,0,0,1,0,1,0,0,0,6590.3989,6590.3989,6585.928826,6585.911114
HKG,LAO,0,0,0,0,0,0,0,0,1293.9252,1293.9252,1224.924677,1218.463758
HKG,LBN,0,0,1,0,0,0,0,0,7652.1978,7652.1978,7641.25144,7641.174174
HKG,LBR,0,1,1,0,0,0,0,0,13243.583,13243.583,13198.38812,13197.80067
HKG,LBY,0,0,0,0,0,0,0,0,9660.2119,9660.2119,9440.595807,9428.89025
HKG,LCA,0,1,1,0,1,0,0,0,15960.795,15960.795,15955.82653,15955.81522
HKG,LKA,0,0,0,0,1,0,0,0,4053.2148,4053.2148,3996.461697,3994.741843
HKG,LSO,0,1,1,0,1,0,0,0,10903.723,10903.723,10892.07317,10891.9163
HKG,LTU,0,0,0,0,0,0,0,0,7939.2324,7939.2324,8007.769294,8006.977502
HKG,LUX,0,0,0,0,0,0,0,0,9357.5518,9357.5518,9356.068121,9356.047803
HKG,LVA,0,0,0,0,0,0,0,0,7958.8208,7958.8208,7945.140424,7944.277862
HKG,MAC,0,1,1,0,0,0,0,0,60.770565,60.770565,,
HKG,MAR,0,0,0,0,0,0,0,0,11190.006,11190.006,11209.42268,11206.08938
HKG,MDA,0,0,0,0,0,0,0,0,7881.4131,7881.4131,7874.36683,7874.178052
HKG,MDG,0,0,0,0,0,0,0,0,8572.626,8572.626,8588.580633,8582.789712
HKG,MDV,0,0,0,0,1,0,0,0,4822.2314,4822.2314,4866.347723,4863.507745
HKG,MEX,0,0,0,0,0,0,0,0,14147.545,14147.545,13757.74054,13722.97693
HKG,MHL,0,1,1,0,0,0,0,0,6329.1563,6329.1563,6186.529695,6180.510632
HKG,MKD,0,0,0,0,0,0,0,0,8593.6035,8593.6035,8591.40953,8591.214951
HKG,MLI,0,0,0,0,0,0,0,0,12621.413,12621.413,12508.37722,12504.03236
HKG,MLT,0,1,1,0,1,0,0,0,9397.6689,9397.6689,9396.635171,9396.625551
HKG,MMR,0,0,0,0,1,0,0,0,1980.921,1980.921,1946.756963,1943.287192
HKG,MNG,0,0,0,0,0,0,0,0,2925.8945,2925.8945,2949.548545,2937.688407
HKG,MNP,0,1,1,0,0,0,0,0,3415.1943,3415.1943,3415.600963,3415.577538
HKG,MOZ,0,0,0,0,0,0,0,0,10296.887,10296.887,9835.392144,9812.17616
HKG,MRT,0,0,0,0,0,0,0,0,12983.435,12983.435,12877.72719,12874.79541
HKG,MSR,0,1,1,0,1,0,0,0,15678.859,15678.859,,
HKG,MTQ,0,0,0,0,0,0,0,0,15897.814,15897.814,15884.67492,15884.66557
HKG,MUS,0,1,1,0,1,0,0,0,7757.5615,7757.5615,7763.211853,7763.196407
HKG,MWI,0,1,1,0,1,0,0,0,9638.2578,9638.2578,9599.013584,9598.754041
HKG,MYS,0,1,1,0,1,0,0,0,2518.3677,2518.3677,2408.005626,2389.098243
HKG,NAM,0,1,1,0,0,0,0,0,11630.233,11630.233,11607.4273,11603.16229
HKG,NCL,0,0,0,0,0,0,0,0,7530.1992,7530.1992,7492.512349,7491.463748
HKG,NER,0,0,0,0,0,0,0,0,11623.956,11623.956,11303.92726,11294.81006
HKG,NFK,0,1,1,0,0,0,0,0,8116.4976,8116.4976,8128.609955,8128.601091
HKG,NGA,0,1,1,0,1,0,0,0,11841.488,11342.324,11540.16256,11530.91918
HKG,NIC,0,0,0,0,0,0,0,0,15605.454,15605.454,15584.14482,15583.93977
HKG,NIU,0,1,1,0,0,0,0,0,9447.4512,9447.4512,9456.324839,9456.315394
HKG,NLD,0,0,0,0,0,0,0,0,9290.6709,9290.6709,9281.931145,9281.632065
HKG,NOR,0,0,0,0,0,0,0,0,8599.9814,8599.9814,8625.518754,8621.028534
HKG,NPL,0,0,0,0,0,0,0,0,2963.7981,2963.7981,3010.718631,2999.939827
HKG,NRU,0,1,1,0,1,0,0,0,6254.2769,6254.2769,6258.749439,6258.739964
HKG,NZL,0,1,1,0,0,0,0,0,9631.9668,9631.9668,9303.177952,9301.073055
HKG,OMN,0,0,0,0,0,0,0,0,5655.3472,5655.3472,5786.567053,5781.886966
HKG,PAK,0,1,1,0,1,0,0,0,4196.2456,4196.2456,4412.789149,4390.847322
HKG,PAL,0,0,0,0,1,0,0,0,7811.0347,7811.0347,7774.049336,7773.79875
HKG,PAN,0,0,0,0,0,0,0,0,16253.741,16253.741,16225.6235,16225.48552
HKG,PCN,0,1,1,0,1,0,0,0,13541.118,13541.118,,
HKG,PER,0,0,0,0,0,0,0,0,18392.678,18392.678,18346.20623,18337.59548
HKG,PHL,0,1,1,0,0,0,0,0,1114.3911,1114.3911,1284.669608,1227.305943
HKG,PLW,0,1,1,0,0,0,0,0,2741.0911,2741.0911,2747.449222,2747.410358
HKG,PNG,0,1,1,0,0,0,0,0,5043.2715,5043.2715,4902.674179,4885.823929
HKG,POL,0,0,0,0,0,0,0,0,8283.6143,8283.6143,8398.08505,8396.257411
HKG,PRI,0,1,1,0,0,0,0,0,15503.132,15503.132,15507.06594,15507.04561
HKG,PRK,0,0,0,0,0,0,0,0,2165.7437,2165.7437,2245.435324,2235.255366
HKG,PRT,0,0,0,0,0,0,0,0,11035.671,11035.671,11008.71284,11004.20102
HKG,PRY,0,0,0,0,0,0,0,0,19136.793,19136.793,19068.50219,19067.90466
HKG,PYF,0,0,0,0,0,0,0,0,11370.906,11370.906,11367.16993,11366.85915
HKG,QAT,0,0,0,0,1,0,0,0,6329.0537,6329.0537,6331.977156,6331.950175
HKG,REU,0,0,0,0,0,0,0,0,7976.7974,7976.7974,7992.524383,7992.492171
HKG,ROM,0,0,0,0,0,0,0,0,8154.7842,8154.7842,8165.541175,8163.064829
HKG,RUS,0,0,0,0,0,0,0,0,7145.3555,7145.3555,6461.659268,6202.683653
HKG,RWA,0,1,1,0,0,0,0,0,9489.8604,9489.8604,9506.920793,9506.765324
HKG,SAU,0,0,0,0,0,0,0,0,6813.4092,6813.4092,7169.75748,7140.710762
HKG,SDN,0,0,0,0,1,0,0,0,8526.7188,8526.7188,8590.204323,8576.72798
HKG,SEN,0,0,0,0,0,0,0,0,13346.778,13346.778,13297.40152,13297.01199
HKG,SGP,0,1,1,0,1,0,0,0,2587.9666,2587.9666,2593.054597,2593.044336
HKG,SHN,0,1,1,0,1,0,0,0,13706.779,13706.779,13964.78576,13955.61449
HKG,SLB,0,1,0,0,1,0,0,0,6117.6172,6117.6172,6090.906909,6088.259055
HKG,SLE,0,1,1,0,1,0,0,0,13358.298,13358.298,13292.99446,13292.47173
HKG,SLV,0,0,0,0,0,0,0,0,15294.058,15294.058,15285.30521,15285.23718
HKG,SMR,0,0,0,0,0,0,0,0,9196.3262,9196.3262,9191.63418,9191.625846
HKG,SOM,0,1,0,0,1,0,0,0,7751.0503,7751.0503,7730.246324,7723.449761
HKG,SPM,0,0,0,0,0,0,0,0,12299.911,12299.911,12273.05098,12273.03548
HKG,STP,0,0,0,0,0,0,0,0,11799.66,11799.66,11793.38386,11793.33968
HKG,SUR,0,0,0,0,0,0,0,0,16695.752,16695.752,16609.51212,16486.12489
HKG,SVK,0,0,0,0,0,0,0,0,8685.4297,8685.4297,8535.1493,8533.421076
HKG,SVN,0,0,0,0,0,0,0,0,8958.3096,8958.3096,8926.860326,8926.567455
HKG,SWE,0,0,0,0,0,0,0,0,8233.46,8233.46,8368.678638,8364.255487
HKG,SWZ,0,1,0,0,1,0,0,0,10446.08,10446.08,10428.77064,10428.69189
HKG,SYC,0,1,1,0,1,0,0,0,7048.7412,7048.7412,7050.445109,7050.43944
HKG,SYR,0,0,0,0,0,0,0,0,7587.7739,7587.7739,7473.781915,7471.300685
HKG,TCA,0,1,1,0,1,0,0,0,15132.71,15132.71,15121.20395,15121.20098
HKG,TCD,0,0,0,0,0,0,0,0,10426.973,10426.973,10340.29062,10336.81421
HKG,TGO,0,0,0,0,0,0,0,0,12066.115,12066.115,12026.3928,12026.11996
HKG,THA,0,0,0,0,0,0,0,0,1727.3284,1727.3284,1724.193924,1711.509792
HKG,TJK,0,0,0,0,0,0,0,0,4656.2842,4656.2842,4629.519004,4628.806733
HKG,TKL,0,1,1,0,0,0,0,0,8765.6172,8765.6172,8828.175828,8827.67051
HKG,TKM,0,0,0,0,0,0,0,0,5558.5806,5558.5806,5481.751425,5470.506665
HKG,TMP,0,0,0,0,0,0,0,0,3651.5925,3651.5925,3677.549641,3677.41848
HKG,TON,0,1,0,0,1,0,0,0,9058.4893,9058.4893,9064.103687,9064.055451
HKG,TTO,0,1,1,0,1,0,0,0,16341.698,16341.698,16350.85217,16350.81472
HKG,TUN,0,0,0,0,0,0,0,0,9705.5918,9705.5918,9738.467474,9738.043696
HKG,TUR,0,0,0,0,0,0,0,0,8025.9058,7732.957,7815.734199,7802.059882
HKG,TUV,0,0,0,0,1,0,0,0,7871.813,7871.813,7774.587357,7771.133403
HKG,TWN,0,1,0,0,0,0,0,0,815.09186,815.09186,741.2901449,733.4770264
HKG,TZA,0,1,0,0,1,0,0,0,8765.7998,9094.6475,8976.857507,8968.097533
HKG,UGA,0,1,1,0,1,0,0,0,9134.5742,9134.5742,9133.747068,9132.559321
HKG,UKR,0,0,0,0,0,0,0,0,7687.2686,7687.2686,7523.441083,7514.552394
HKG,URY,0,0,0,0,0,0,0,0,18339.625,18339.625,18413.10966,18412.22272
HKG,USA,0,1,1,0,0,0,0,0,12969.583,13131.105,12635.47278,12593.07839
HKG,UZB,0,0,0,0,0,0,0,0,4682.0913,4682.0913,4740.306378,4726.025479
HKG,VCT,0,1,1,0,1,0,0,0,16054.429,16054.429,16048.78619,16048.77821
HKG,VEN,0,0,0,0,0,0,0,0,16375.764,16375.764,16413.15611,16412.65472
HKG,VGB,0,1,1,0,1,0,0,0,15500.135,15500.135,15492.31669,15492.31041
HKG,VNM,0,0,0,0,0,0,0,0,868.03497,868.03497,1256.461509,1165.342567
HKG,VUT,0,1,1,0,1,0,0,0,7388.0132,7388.0132,7319.830206,7317.847759
HKG,WLF,0,0,0,0,0,0,0,0,8563.0371,8563.0371,8571.111075,8571.103209
HKG,WSM,0,1,1,0,0,0,0,0,7453.9902,7453.9902,9015.788393,9015.711749
HKG,YEM,0,0,0,0,1,0,0,0,7343.9473,7343.9473,7350.039819,7347.70086
HKG,YUG,0,0,0,0,0,0,0,0,8567.2617,8567.2617,8583.116537,8582.788379
HKG,ZAF,0,1,1,0,0,0,0,0,11876.95,10689.86,10968.43285,10949.99601
HKG,ZAR,0,0,0,0,0,0,0,0,11108.8,11108.8,10659.12596,10630.95513
HKG,ZMB,0,1,1,0,1,0,0,0,10253.06,10253.06,10188.18068,10185.39761
HKG,ZWE,0,1,1,0,1,0,0,0,10082.018,10082.018,10184.84338,10182.50165
HND,ABW,0,1,0,0,0,0,0,0,1863.0504,1863.0504,1921.080418,1918.601666
HND,AFG,0,0,0,0,0,0,0,0,14078.02,14078.02,13928.30591,13926.53954
HND,AGO,0,0,0,0,0,0,0,0,11377.576,11377.576,11505.40781,11502.39864
HND,AIA,0,0,0,0,0,0,0,0,2622.0461,2622.0461,2633.416067,2631.992895
HND,ALB,0,0,0,0,0,0,0,0,10354.035,10354.035,10316.36318,10315.87878
HND,AND,0,1,1,0,0,0,0,0,8861.4746,8861.4746,8821.159494,8820.758462
HND,ANT,0,1,0,0,0,0,0,0,1995.5313,1995.5313,2127.047882,2109.119036
HND,ARE,0,0,0,0,0,0,0,0,14053.645,14053.645,14021.75322,14021.37801
HND,ARG,0,1,1,0,0,0,0,0,6217.9526,6217.9526,6085.644988,6056.113656
HND,ARM,0,0,0,0,0,0,0,0,12203.893,12203.893,12142.65449,12142.12015
HND,ATG,0,0,0,0,0,0,0,0,2741.8022,2741.8022,2753.828783,2752.155944
HND,AUS,0,0,0,0,0,0,0,0,13788.73,13955.248,14323.04905,14270.04045
HND,AUT,0,0,0,0,0,0,0,0,9828.9287,9828.9287,9702.495398,9700.688354
HND,AZE,0,0,0,0,0,0,0,0,12529.592,12529.592,12399.27876,12398.22335
HND,BDI,0,0,0,0,0,0,0,0,12972.682,12972.682,13030.77082,13030.34996
HND,BEL,0,0,0,0,0,0,0,0,8916.3389,8916.3389,8857.518253,8856.838851
HND,BEN,0,0,0,0,0,0,0,0,9817.1406,9843.0322,9777.752789,9776.910429
HND,BFA,0,0,0,0,0,0,0,0,9216.2939,9216.2939,9179.324193,9177.236972
HND,BGD,0,0,0,0,0,0,0,0,15820.497,15820.497,15731.06821,15730.20635
HND,BGR,0,0,0,0,0,0,0,0,10561.19,10561.19,10625.90101,10624.21913
HND,BHR,0,0,0,0,0,0,0,0,13639.154,13639.154,13587.00607,13586.73716
HND,BHS,0,0,0,0,0,0,0,0,1603.656,1603.656,1562.430371,1559.184658
HND,BIH,0,0,0,0,0,0,0,0,10145.812,10145.812,10045.63283,10044.75645
HND,BLR,0,0,0,0,0,0,0,0,10290.636,10290.636,10263.03634,10261.0438
HND,BLZ,0,1,1,0,0,0,0,0,387.0416,387.0416,302.0128004,271.3513369
HND,BMU,0,0,0,0,0,0,0,0,3049.2852,3049.2852,3012.238019,3010.995734
HND,BOL,0,1,1,0,0,0,0,0,3997.5134,4408.1851,4327.180336,4312.653335
HND,BRA,0,0,0,0,0,0,0,0,6086.6748,5455.1743,5985.353867,5901.36056
HND,BRB,0,0,0,0,0,0,0,0,2987.9626,2987.9626,3022.74406,3021.31159
HND,BRN,0,0,0,0,0,0,0,0,16795.266,16795.266,16737.80922,16737.30354
HND,BTN,0,0,0,0,0,0,0,0,15390.521,15390.521,15323.6397,15323.12404
HND,BWA,0,0,0,0,0,0,0,0,12980.413,12980.413,13055.69336,13054.20395
HND,CAF,0,0,0,0,0,0,0,0,11598.893,11598.893,11581.95268,11578.71262
HND,CAN,0,0,0,0,0,0,0,0,3374.8389,3652.5334,3831.459123,3731.785091
HND,CCK,0,0,0,0,0,0,0,0,19559.439,19559.439,,
HND,CHE,0,0,0,0,0,0,0,0,9224.4727,9224.4727,9192.350453,9191.496112
HND,CHL,0,1,1,0,0,0,0,0,5580.3086,5580.3086,5656.082974,5609.328666
HND,CHN,0,0,0,0,0,0,0,0,13543.214,13543.214,13804.16595,13766.95768
HND,CIV,0,0,0,0,0,0,0,0,9142.9756,8968.249,9080.247843,9077.87645
HND,CMR,0,0,0,0,0,0,0,0,10853.942,10853.942,10804.92567,10802.9877
HND,COG,0,0,0,0,0,0,0,0,11475.751,11475.751,11387.92989,11385.30522
HND,COK,0,0,0,0,0,0,0,0,8840.5273,8840.5273,8831.553581,8830.11814
HND,COL,0,1,1,0,0,0,0,0,1699.0831,1699.0831,1738.356911,1718.827848
HND,COM,0,0,0,0,0,0,0,0,14665.703,14665.703,14754.70571,14754.11745
HND,CPV,0,0,0,0,0,0,0,0,6843.0044,6843.0044,6787.085132,6785.350601
HND,CRI,0,1,1,0,0,0,0,1,571.83472,571.83472,671.3530371,654.8480668
HND,CUB,0,1,1,0,0,0,0,0,1126.1693,1126.1693,1175.021908,1153.266983
HND,CXR,0,0,0,0,0,0,0,0,18567.813,18567.813,,
HND,CYM,0,0,0,0,0,0,0,0,851.87921,851.87921,816.3885982,811.6665054
HND,CYP,0,0,0,0,0,0,0,0,11716.784,11716.784,11676.40103,11676.03857
HND,CZE,0,0,0,0,0,0,0,0,9628.5654,9628.5654,9651.420234,9649.498028
HND,DEU,0,0,0,0,0,0,0,0,9083.0537,9480.0547,9220.705833,9217.31159
HND,DJI,0,0,0,0,0,0,0,0,13858.713,13858.713,13844.53403,13844.29015
HND,DMA,0,0,0,0,0,0,0,0,2784.6997,2784.6997,2811.365863,2809.908118
HND,DNK,0,0,0,0,0,0,0,0,9329.0068,9329.0068,9186.856829,9185.559125
HND,DOM,0,1,1,0,0,0,0,0,1926.7926,1926.7926,1905.845112,1902.722268
HND,DZA,0,0,0,0,0,0,0,0,9103.7256,9103.7256,9119.902824,9113.296615
HND,ECU,0,1,1,0,0,0,0,0,1861.4536,1861.4536,2048.155691,2039.820024
HND,EGY,0,0,0,0,0,0,0,0,11817.005,11817.005,11767.40165,11766.03186
HND,ERI,0,0,0,0,0,0,0,0,13260.719,13260.719,13303.41372,13301.39623
HND,ESH,0,0,0,0,0,0,0,0,7748.7109,7748.7109,7720.412678,7718.444964
HND,ESP,0,1,1,1,0,0,0,0,8463.8369,8463.8369,8506.448504,8495.7521
HND,EST,0,0,0,0,0,0,0,0,9859.0908,9859.0908,9842.006325,9840.979373
HND,ETH,0,0,0,0,0,0,0,0,13546.424,13546.424,13530.99187,13529.66397
HND,FIN,0,0,0,0,0,0,0,0,9836.7412,9836.7412,9699.731126,9698.296492
HND,FJI,0,0,0,0,0,0,0,0,10949.033,10949.033,10956.39094,10955.7288
HND,FLK,0,0,0,0,0,0,0,0,7853.0361,7853.0361,7968.482481,7966.331685
HND,FRA,0,0,0,0,0,0,0,0,8810.2344,8810.2344,8850.726987,8844.657551
HND,FRO,0,0,0,0,0,0,0,0,8138.9199,8138.9199,8064.736355,8064.163928
HND,FSM,0,0,0,0,0,0,0,0,12435.593,12435.593,12900.20476,12877.1498
HND,GAB,0,0,0,0,0,0,0,0,10724.261,10724.261,10829.86184,10827.30306
HND,GBR,0,0,0,0,0,0,0,0,8593.7041,8593.7041,8445.63405,8443.740007
HND,GEO,0,0,0,0,0,0,0,0,12114.301,12114.301,11969.20277,11967.79677
HND,GHA,0,0,0,0,0,0,0,0,9542.4297,9542.4297,9498.05618,9496.647642
HND,GIB,0,1,1,0,0,0,0,0,8378.6475,8378.6475,8349.196816,8348.793668
HND,GIN,0,0,0,0,0,0,0,0,7780.9028,7780.9028,8118.931257,8114.776312
HND,GLP,0,0,0,0,0,0,0,0,2747.4729,2747.4729,2787.997709,2786.41465
HND,GMB,0,0,0,0,0,0,0,0,7598.3125,7598.3125,7648.065353,7646.827126
HND,GNB,0,0,0,0,0,0,0,0,7737.2622,7737.2622,7774.129167,7773.466558
HND,GNQ,0,1,1,0,0,0,0,0,10564.839,10564.839,10687.17006,10685.7231
HND,GRC,0,0,0,0,0,0,0,0,10807.68,10807.68,10728.80125,10727.63301
HND,GRD,0,0,0,0,0,0,0,0,2772.2944,2772.2944,2815.023026,2813.408829
HND,GRL,0,0,0,0,0,0,0,0,6203.9541,6203.9541,6333.116799,6319.040857
HND,GTM,1,1,1,0,0,0,0,1,359.26727,359.26727,350.7134006,325.8529994
