iso_o,iso_d,contig,comlang_off,colony,comcol,dist,iso2,country,landlocked,continent,lat,lon,langoff_1,colonizer1
LKA,SGP,0,0,0,1,2734.1594,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SHN,0,0,0,1,9756.8711,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SLB,0,0,0,1,9064.3203,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SLE,0,0,0,1,10247.512,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SLV,0,0,0,0,17442.191,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SMR,0,0,0,0,7678.7012,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SOM,0,0,0,1,3866.7998,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SPM,0,0,0,0,12660.161,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,STP,0,0,0,0,8152.7993,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SUR,0,0,0,0,14848.234,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SVK,0,0,0,0,7438.5098,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SVN,0,0,0,0,7573.8169,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SWE,0,0,0,0,7784.4229,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SWZ,0,0,0,1,6429.1563,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SYC,0,0,0,1,2999.9155,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,SYR,0,0,0,0,5365.3506,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TCA,0,0,0,1,15561.182,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TCD,0,0,0,0,7130.8203,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TGO,0,0,0,0,8671.458,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,THA,0,0,0,0,2381.5015,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TJK,0,0,0,0,3699.7517,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TKL,0,0,0,0,12121.032,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TKM,0,0,0,0,4077.1458,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TMP,0,0,0,0,5356.4932,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TON,0,0,0,1,11836.758,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TTO,0,0,0,1,15330.456,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TUN,0,0,0,0,7746.8833,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TUR,0,0,0,0,6294.3125,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TUV,0,0,0,1,11151.818,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TWN,0,0,0,0,4866.2061,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,TZA,0,0,0,1,4757.5469,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,UGA,0,0,0,1,5299.3677,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,UKR,0,0,0,0,6642.9443,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,URY,0,0,0,0,14569.682,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,USA,0,0,0,0,14093.152,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,UZB,0,0,0,0,3966.0605,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,VCT,0,0,0,1,15185.797,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,VEN,0,0,0,0,15871.382,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,VGB,0,0,0,1,15220.237,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,VNM,0,0,0,0,3208.3337,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,VUT,0,0,0,1,10086.21,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,WLF,0,0,0,0,11696.411,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,WSM,0,0,0,0,10402.389,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,YEM,0,0,0,1,3997.6462,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,YUG,0,0,0,0,7085.8311,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,ZAF,0,0,0,0,7892.25,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,ZAR,0,0,0,0,7280.1948,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,ZMB,0,0,0,1,6209.7363,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LKA,ZWE,0,0,0,1,6029.0176,LK,Sri Lanka,0,Asia,6.9166665,79.866669,Sinhala,GBR
LSO,ABW,0,0,0,0,11423.006,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,AFG,0,0,0,0,8347.4268,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,AGO,0,0,0,0,2721.2241,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,AIA,0,1,0,1,11048.212,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ALB,0,0,0,0,7902.7998,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,AND,0,0,0,0,8424.8154,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ANT,0,0,0,0,11287.425,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ARE,0,0,0,1,6642.8555,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ARG,0,0,0,0,7880.8467,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ARM,0,0,0,0,7932.7324,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ATG,0,1,0,1,10876.0,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,AUS,0,1,0,0,10838.484,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,AUT,0,0,0,0,8700.5059,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,AZE,0,0,0,0,8093.4087,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BDI,0,0,0,0,2894.7002,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BEL,0,0,0,0,9206.208,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BEN,0,0,0,0,4789.6841,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BFA,0,0,0,0,5593.6445,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BGD,0,0,0,1,8946.3027,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BGR,0,0,0,0,8023.1377,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BHR,0,0,0,1,6654.5757,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BHS,0,1,0,1,12707.56,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BIH,0,0,0,0,8197.3135,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BLR,0,0,0,0,9256.3828,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BLZ,0,1,0,1,13457.427,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BMU,0,1,0,1,11899.878,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BOL,0,0,0,0,9654.7959,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BRA,0,0,0,0,7292.793,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BRB,0,1,0,1,10450.969,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BRN,0,0,0,1,10042.196,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BTN,0,0,0,0,9163.3047,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,BWA,0,1,0,1,531.44635,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CAF,0,0,0,0,3868.5654,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CAN,0,1,0,0,13511.571,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CCK,0,0,0,0,7349.6309,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CHE,0,0,0,0,8724.2158,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CHL,0,0,0,0,8945.8428,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CHN,0,0,0,0,11972.859,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CIV,0,0,0,0,5117.8716,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CMR,0,1,0,0,4066.0159,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,COG,0,0,0,0,3076.123,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,COK,0,1,0,0,14357.874,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,COL,0,0,0,0,11486.368,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,COM,0,0,0,0,2556.1804,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CPV,0,0,0,0,7362.1772,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CRI,0,0,0,0,12643.28,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CUB,0,0,0,0,13102.419,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CXR,0,1,0,1,8317.1279,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CYM,0,1,0,1,12836.894,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CYP,0,0,0,1,7201.4507,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,CZE,0,0,0,0,8932.5938,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,DEU,0,0,0,0,9212.8096,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,DJI,0,0,0,0,4854.8657,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,DMA,0,1,0,1,10736.289,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,DNK,0,0,0,0,9564.3555,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,DOM,0,0,0,0,11693.898,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,DZA,0,0,0,0,7793.8486,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ECU,0,0,0,0,11549.982,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,EGY,0,0,0,0,6619.5381,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ERI,0,1,0,1,5118.3008,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ESH,0,0,0,0,7635.312,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ESP,0,0,0,0,8403.123,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,EST,0,0,0,0,9879.167,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ETH,0,1,0,0,4440.3428,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,FIN,0,0,0,0,9958.3135,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,FJI,0,1,0,1,13899.144,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,FLK,0,1,0,1,7194.9658,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,FRA,0,0,0,0,9054.1396,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,FRO,0,0,0,0,10618.624,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,FSM,0,1,0,0,14315.462,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GAB,0,0,0,0,3822.7083,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GBR,0,1,1,0,9393.4961,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GEO,0,0,0,0,8104.2256,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GHA,0,1,0,1,4883.8384,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GIB,0,1,0,1,8053.9077,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GIN,0,0,0,0,6334.4146,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GLP,0,0,0,0,10806.521,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GMB,0,1,0,1,6717.8765,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GNB,0,0,0,0,6514.6069,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GNQ,0,0,0,0,4185.9204,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GRC,0,0,0,0,7502.4546,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GRD,0,1,0,1,10596.122,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GRL,0,0,0,0,12431.956,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GTM,0,0,0,0,13502.425,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GUF,0,0,0,0,9304.5596,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,GUY,0,1,0,1,9966.0254,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,HKG,0,1,0,1,10903.723,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,HND,0,0,0,0,13157.123,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,HRV,0,0,0,0,8441.0449,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,HTI,0,0,0,0,11937.935,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,HUN,0,0,0,0,8591.3184,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,IDN,0,0,0,0,8643.1152,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,IND,0,1,0,1,8338.2324,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,IRL,0,1,0,0,9760.0938,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,IRN,0,0,0,0,7655.562,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,IRQ,0,0,0,0,7198.0854,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ISL,0,0,0,0,11258.617,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ISR,0,1,0,1,6876.9854,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ITA,0,0,0,0,8072.6055,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,JAM,0,1,0,1,12335.752,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,JOR,0,0,0,1,6877.1929,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,JPN,0,0,0,0,13760.525,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KAZ,0,0,0,0,9523.8398,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KEN,0,1,0,1,3273.7644,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KGZ,0,0,0,0,9369.5029,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KHM,0,0,0,0,9458.0303,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KIR,0,1,0,1,15250.497,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KNA,0,1,0,1,10966.621,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KOR,0,0,0,0,12727.982,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,KWT,0,0,0,1,6881.916,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LAO,0,0,0,0,9625.2744,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LBN,0,0,0,0,7082.7085,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LBR,0,1,0,0,5698.9839,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LBY,0,0,0,0,7070.5908,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LCA,0,1,0,1,10629.773,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LKA,0,0,0,1,6901.3198,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LTU,0,0,0,0,9351.4424,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LUX,0,0,0,0,9034.0811,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,LVA,0,0,0,0,9606.707,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MAC,0,0,0,0,10850.535,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MAR,0,0,0,0,7921.9473,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MDA,0,0,0,0,8495.0664,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MDG,0,0,0,0,2337.416,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MDV,0,0,0,1,6159.3672,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MEX,0,0,0,0,14559.834,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MHL,0,1,0,0,15505.977,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MKD,0,0,0,0,7961.5,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MLI,0,0,0,0,6028.2007,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MLT,0,1,0,1,7384.1758,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MMR,0,0,0,1,8978.7725,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MNG,0,0,0,0,11665.171,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MNP,0,1,0,0,13555.487,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MOZ,0,0,0,0,625.85956,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MRT,0,0,0,0,7047.6777,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MSR,0,1,0,1,10889.011,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MTQ,0,0,0,0,10670.539,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MUS,0,1,0,1,3189.5603,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MWI,0,1,0,1,1828.7207,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,MYS,0,0,0,1,8667.416,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NAM,0,1,0,0,1281.2739,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NCL,0,0,0,0,12803.085,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NER,0,0,0,0,5494.6675,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NFK,0,1,0,0,12298.949,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NGA,0,1,0,1,4738.5234,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NIC,0,0,0,0,12968.186,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NIU,0,1,0,0,14339.187,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NLD,0,0,0,0,9351.9248,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NOR,0,0,0,0,10049.621,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NPL,0,0,0,0,8840.7578,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NRU,0,1,0,1,14594.688,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,NZL,0,1,0,0,11193.193,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,OMN,0,0,0,0,6769.2139,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PAK,0,1,0,1,8498.6309,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PAL,0,0,0,1,6812.0679,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PAN,0,0,0,0,12146.381,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PCN,0,1,0,1,13523.537,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PER,0,0,0,0,10728.197,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PHL,0,1,0,0,11137.522,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PLW,0,1,0,0,12062.753,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PNG,0,1,0,0,12259.044,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,POL,0,0,0,0,9100.3066,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PRI,0,1,0,0,11346.621,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PRK,0,0,0,0,12682.658,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PRT,0,0,0,0,8474.2334,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PRY,0,0,0,0,8236.792,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,PYF,0,0,0,0,14809.863,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,QAT,0,0,0,1,6594.4595,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,REU,0,0,0,0,2964.3398,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,ROM,0,0,0,0,8207.6377,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,RUS,0,0,0,0,9517.6377,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,RWA,0,1,0,0,3059.9988,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SAU,0,0,0,0,6350.4624,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SDN,0,0,0,1,5023.0308,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SEN,0,0,0,0,6871.1162,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SGP,0,1,0,1,8768.6357,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SHN,0,1,0,1,3703.6003,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SLB,0,1,0,1,13356.946,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SLE,0,1,0,1,6065.4434,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SLV,0,0,0,0,13324.344,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SMR,0,0,0,0,8296.3652,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SOM,0,1,0,1,3974.4988,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SPM,0,0,0,0,11893.001,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,STP,0,0,0,0,3957.1572,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SUR,0,0,0,0,9634.6348,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SVK,0,0,0,0,8685.1826,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SVN,0,0,0,0,8491.8184,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SWE,0,0,0,0,9904.7617,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SWZ,0,1,0,1,489.14725,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SYC,0,1,0,1,4028.3782,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,SYR,0,0,0,0,7053.1138,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TCA,0,1,0,1,11965.023,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TCD,0,0,0,0,4808.3496,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TGO,0,0,0,0,4838.8276,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,THA,0,0,0,0,9178.0947,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TJK,0,0,0,0,8697.2178,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TKL,0,1,0,0,15284.844,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TKM,0,0,0,0,8148.2827,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TMP,0,0,0,0,10326.139,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TON,0,1,0,1,13911.369,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TTO,0,1,0,1,10498.165,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TUN,0,0,0,0,7580.127,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TUR,0,0,0,0,7831.3569,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TUV,0,0,0,1,14846.766,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TWN,0,0,0,0,11716.336,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
LSO,TZA,0,1,0,1,2790.7954,LS,Lesotho,1,Africa,-29.316668,27.483334,English,GBR
